T(Seconds)	E(V)	I(A/cm2)	Temp(C)
1.29000000000E+02	-2.757214E+00	-2.500842E+00	2.947500E+01
1.30000000000E+02	-2.852930E+00	-2.500769E+00	2.935000E+01
1.31000000000E+02	-2.836804E+00	-2.500952E+00	2.935000E+01
1.32000000000E+02	-2.798791E+00	-2.500940E+00	2.947500E+01
1.33000000000E+02	-2.770264E+00	-2.500720E+00	2.935000E+01
1.34000000000E+02	-2.806714E+00	-2.500928E+00	2.935000E+01
1.35000000000E+02	-2.879504E+00	-2.500671E+00	2.928750E+01
1.36000000000E+02	-2.871204E+00	-2.500793E+00	2.941250E+01
1.37000000000E+02	-2.894250E+00	-2.500684E+00	2.935000E+01
1.38000000000E+02	-2.932629E+00	-2.501062E+00	2.935000E+01
1.39000000000E+02	-2.908142E+00	-2.500842E+00	2.941250E+01
1.40000000000E+02	-2.936365E+00	-2.500574E+00	2.941250E+01
1.41000000000E+02	-2.926465E+00	-2.500671E+00	2.935000E+01
1.42000000000E+02	-2.949744E+00	-2.500842E+00	2.941250E+01
1.43000000000E+02	-2.935974E+00	-2.500940E+00	2.935000E+01
1.44000000000E+02	-2.895142E+00	-2.500745E+00	2.935000E+01
1.45000000000E+02	-2.912244E+00	-2.500781E+00	2.947500E+01
1.46000000000E+02	-2.919983E+00	-2.500671E+00	2.947500E+01
1.47000000000E+02	-2.873743E+00	-2.500879E+00	2.941250E+01
1.48000000000E+02	-2.979285E+00	-2.500989E+00	2.947500E+01
1.49000000000E+02	-2.861145E+00	-2.500891E+00	2.941250E+01
1.50000000000E+02	-2.763440E+00	-2.500964E+00	2.953750E+01
1.51000000000E+02	-2.729480E+00	-2.500757E+00	2.953750E+01
1.52000000000E+02	-2.742505E+00	-2.501001E+00	2.935000E+01
1.53000000000E+02	-2.809241E+00	-2.500708E+00	2.941250E+01
1.54000000000E+02	-2.814404E+00	-2.500806E+00	2.966250E+01
1.55000000000E+02	-2.848840E+00	-2.500854E+00	2.953750E+01
1.56000000000E+02	-2.865112E+00	-2.500647E+00	2.947500E+01
1.57000000000E+02	-2.923108E+00	-2.501038E+00	2.947500E+01
1.58000000000E+02	-2.968933E+00	-2.500549E+00	2.941250E+01
1.59000000000E+02	-2.955603E+00	-2.500781E+00	2.947500E+01
1.60000000000E+02	-2.983105E+00	-2.500659E+00	2.960000E+01
1.61000000000E+02	-2.989673E+00	-2.500757E+00	2.953750E+01
1.62000000000E+02	-2.930676E+00	-2.501013E+00	2.941250E+01
1.63000000000E+02	-2.858411E+00	-2.500842E+00	2.953750E+01
1.64000000000E+02	-2.867078E+00	-2.501038E+00	2.928750E+01
1.65000000000E+02	-2.935388E+00	-2.500684E+00	2.960000E+01
1.66000000000E+02	-2.972497E+00	-2.500696E+00	2.947500E+01
1.67000000000E+02	-2.879150E+00	-2.500977E+00	2.960000E+01
1.68000000000E+02	-2.799719E+00	-2.500928E+00	2.947500E+01
1.69000000000E+02	-2.807593E+00	-2.500842E+00	2.941250E+01
1.70000000000E+02	-2.916797E+00	-2.500684E+00	2.935000E+01
1.71000000000E+02	-2.861682E+00	-2.500769E+00	2.953750E+01
1.72000000000E+02	-2.791797E+00	-2.500659E+00	2.941250E+01
1.73000000000E+02	-2.800061E+00	-2.500806E+00	2.947500E+01
1.74000000000E+02	-2.846790E+00	-2.500769E+00	2.947500E+01
1.75000000000E+02	-2.938245E+00	-2.500745E+00	2.935000E+01
1.76000000000E+02	-2.953833E+00	-2.500610E+00	2.960000E+01
1.77000000000E+02	-2.877661E+00	-2.500842E+00	2.935000E+01
1.78000000000E+02	-2.850915E+00	-2.500830E+00	2.953750E+01
1.79000000000E+02	-2.877087E+00	-2.500574E+00	2.928750E+01
1.80000000000E+02	-2.894189E+00	-2.501318E+00	2.953750E+01
1.81000000000E+02	-2.797339E+00	-2.500842E+00	2.928750E+01
1.82000000000E+02	-2.773059E+00	-2.501001E+00	2.941250E+01
1.83000000000E+02	-2.717126E+00	-2.500610E+00	2.947500E+01
1.84000000000E+02	-2.731592E+00	-2.500708E+00	2.941250E+01
1.85000000000E+02	-2.901318E+00	-2.500867E+00	2.953750E+01
1.86000000000E+02	-2.845105E+00	-2.500842E+00	2.953750E+01
1.87000000000E+02	-2.795532E+00	-2.500818E+00	2.947500E+01
1.88000000000E+02	-2.879883E+00	-2.500745E+00	2.941250E+01
1.89000000000E+02	-2.920789E+00	-2.500745E+00	2.941250E+01
1.90000000000E+02	-2.929224E+00	-2.500818E+00	2.941250E+01
1.91000000000E+02	-2.816809E+00	-2.501013E+00	2.947500E+01
1.92000000000E+02	-2.848291E+00	-2.500696E+00	2.935000E+01
1.93000000000E+02	-2.869190E+00	-2.500720E+00	2.941250E+01
1.94000000000E+02	-2.926624E+00	-2.501050E+00	2.953750E+01
1.95000000000E+02	-2.920947E+00	-2.500610E+00	2.947500E+01
1.96000000000E+02	-2.924988E+00	-2.500781E+00	2.941250E+01
1.97000000000E+02	-3.043005E+00	-2.500842E+00	2.947500E+01
1.98000000000E+02	-2.971545E+00	-2.500659E+00	2.941250E+01
1.99000000000E+02	-2.885559E+00	-2.500830E+00	2.941250E+01
2.00000000000E+02	-2.925025E+00	-2.500647E+00	2.941250E+01
2.01000000000E+02	-2.951782E+00	-2.500964E+00	2.935000E+01
2.02000000000E+02	-2.905176E+00	-2.500623E+00	2.935000E+01
2.03000000000E+02	-2.849695E+00	-2.501062E+00	2.947500E+01
2.04000000000E+02	-2.829675E+00	-2.500745E+00	2.947500E+01
2.05000000000E+02	-2.807922E+00	-2.501074E+00	2.947500E+01
2.06000000000E+02	-2.754492E+00	-2.500598E+00	2.953750E+01
2.07000000000E+02	-2.843359E+00	-2.500903E+00	2.953750E+01
2.08000000000E+02	-2.891968E+00	-2.500500E+00	2.947500E+01
2.09000000000E+02	-2.776099E+00	-2.501318E+00	2.947500E+01
2.10000000000E+02	-2.779248E+00	-2.501111E+00	2.953750E+01
2.11000000000E+02	-2.774219E+00	-2.500720E+00	2.947500E+01
2.12000000000E+02	-2.751843E+00	-2.500781E+00	2.941250E+01
2.13000000000E+02	-2.835278E+00	-2.500916E+00	2.941250E+01
2.14000000000E+02	-2.800964E+00	-2.500696E+00	2.947500E+01
2.15000000000E+02	-2.814831E+00	-2.500769E+00	2.953750E+01
2.16000000000E+02	-2.800891E+00	-2.500830E+00	2.960000E+01
2.17000000000E+02	-2.885571E+00	-2.500793E+00	2.941250E+01
2.18000000000E+02	-2.962329E+00	-2.500745E+00	2.941250E+01
2.19000000000E+02	-2.990820E+00	-2.500745E+00	2.953750E+01
2.20000000000E+02	-2.922119E+00	-2.500757E+00	2.966250E+01
2.21000000000E+02	-2.973938E+00	-2.500745E+00	2.960000E+01
2.22000000000E+02	-3.028491E+00	-2.500879E+00	2.953750E+01
2.23000000000E+02	-2.997119E+00	-2.500867E+00	2.947500E+01
2.24000000000E+02	-3.019214E+00	-2.500696E+00	2.947500E+01
2.25000000000E+02	-3.012488E+00	-2.500903E+00	2.953750E+01
2.26000000000E+02	-2.961475E+00	-2.500586E+00	2.947500E+01
2.27000000000E+02	-2.936108E+00	-2.500928E+00	2.947500E+01
2.28000000000E+02	-2.887183E+00	-2.500854E+00	2.947500E+01
2.29000000000E+02	-2.784058E+00	-2.500708E+00	2.960000E+01
2.30000000000E+02	-2.865759E+00	-2.500781E+00	2.947500E+01
2.31000000000E+02	-2.799524E+00	-2.500952E+00	2.966250E+01
2.32000000000E+02	-2.779150E+00	-2.500647E+00	2.953750E+01
2.33000000000E+02	-2.746338E+00	-2.501148E+00	2.947500E+01
2.34000000000E+02	-2.749158E+00	-2.500623E+00	2.947500E+01
2.35000000000E+02	-2.848108E+00	-2.500842E+00	2.953750E+01
2.36000000000E+02	-2.824402E+00	-2.501038E+00	2.966250E+01
2.37000000000E+02	-2.822717E+00	-2.500696E+00	2.960000E+01
2.38000000000E+02	-2.804785E+00	-2.500720E+00	2.966250E+01
2.39000000000E+02	-2.764282E+00	-2.500903E+00	2.953750E+01
2.40000000000E+02	-2.860669E+00	-2.500818E+00	2.960000E+01
2.41000000000E+02	-2.859656E+00	-2.500940E+00	2.972500E+01
2.42000000000E+02	-2.810339E+00	-2.500647E+00	2.960000E+01
2.43000000000E+02	-2.857141E+00	-2.500806E+00	2.966250E+01
2.44000000000E+02	-2.952222E+00	-2.500854E+00	2.947500E+01
2.45000000000E+02	-2.895874E+00	-2.500806E+00	2.978750E+01
2.46000000000E+02	-2.862268E+00	-2.500708E+00	2.960000E+01
2.47000000000E+02	-2.901868E+00	-2.500769E+00	2.966250E+01
2.48000000000E+02	-2.899194E+00	-2.500940E+00	2.960000E+01
2.49000000000E+02	-2.844531E+00	-2.500708E+00	2.960000E+01
2.50000000000E+02	-2.871265E+00	-2.500793E+00	2.966250E+01
2.51000000000E+02	-2.936267E+00	-2.500684E+00	2.960000E+01
2.52000000000E+02	-2.901550E+00	-2.500745E+00	2.953750E+01
2.53000000000E+02	-2.809912E+00	-2.501062E+00	2.960000E+01
2.54000000000E+02	-2.887500E+00	-2.500610E+00	2.972500E+01
2.55000000000E+02	-2.943762E+00	-2.500818E+00	2.972500E+01
2.56000000000E+02	-2.971252E+00	-2.500781E+00	2.960000E+01
2.57000000000E+02	-2.940308E+00	-2.500781E+00	2.960000E+01
2.58000000000E+02	-2.861829E+00	-2.500769E+00	2.960000E+01
2.59000000000E+02	-2.987695E+00	-2.501013E+00	2.972500E+01
2.60000000000E+02	-2.981262E+00	-2.500671E+00	2.966250E+01
2.61000000000E+02	-2.982898E+00	-2.500952E+00	2.960000E+01
2.62000000000E+02	-2.841577E+00	-2.501294E+00	2.966250E+01
2.63000000000E+02	-2.746850E+00	-2.500708E+00	2.960000E+01
2.64000000000E+02	-2.796021E+00	-2.500684E+00	2.960000E+01
2.65000000000E+02	-2.787683E+00	-2.500903E+00	2.953750E+01
2.66000000000E+02	-2.708581E+00	-2.500879E+00	2.960000E+01
2.67000000000E+02	-2.742322E+00	-2.500720E+00	2.966250E+01
2.68000000000E+02	-2.752100E+00	-2.500793E+00	2.972500E+01
2.69000000000E+02	-2.808618E+00	-2.500806E+00	2.953750E+01
2.70000000000E+02	-2.847046E+00	-2.500745E+00	2.972500E+01
2.71000000000E+02	-2.871985E+00	-2.500745E+00	2.960000E+01
2.72000000000E+02	-2.850635E+00	-2.500818E+00	2.972500E+01
2.73000000000E+02	-2.799854E+00	-2.500842E+00	2.966250E+01
2.74000000000E+02	-2.828088E+00	-2.500903E+00	2.960000E+01
2.75000000000E+02	-2.851001E+00	-2.500757E+00	2.972500E+01
2.76000000000E+02	-2.863391E+00	-2.500745E+00	2.972500E+01
2.77000000000E+02	-2.852149E+00	-2.500684E+00	2.978750E+01
2.78000000000E+02	-2.826782E+00	-2.501062E+00	2.966250E+01
2.79000000000E+02	-2.883093E+00	-2.500623E+00	2.966250E+01
2.80000000000E+02	-2.860938E+00	-2.500684E+00	2.978750E+01
2.81000000000E+02	-2.969238E+00	-2.500879E+00	2.960000E+01
2.82000000000E+02	-2.915991E+00	-2.500977E+00	2.966250E+01
2.83000000000E+02	-2.850440E+00	-2.500696E+00	2.972500E+01
2.84000000000E+02	-2.822302E+00	-2.500806E+00	2.966250E+01
2.85000000000E+02	-2.878125E+00	-2.500745E+00	2.972500E+01
2.86000000000E+02	-2.906457E+00	-2.501074E+00	2.960000E+01
2.87000000000E+02	-2.880127E+00	-2.500647E+00	2.966250E+01
2.88000000000E+02	-2.866260E+00	-2.500720E+00	2.966250E+01
2.89000000000E+02	-2.868750E+00	-2.500745E+00	2.960000E+01
2.90000000000E+02	-2.876196E+00	-2.500903E+00	2.966250E+01
2.91000000000E+02	-2.850342E+00	-2.500757E+00	2.966250E+01
2.92000000000E+02	-2.964575E+00	-2.500854E+00	2.978750E+01
2.93000000000E+02	-2.916248E+00	-2.500891E+00	2.972500E+01
2.94000000000E+02	-2.883435E+00	-2.500964E+00	2.978750E+01
2.95000000000E+02	-2.827722E+00	-2.500769E+00	2.960000E+01
2.96000000000E+02	-2.794971E+00	-2.500720E+00	2.960000E+01
2.97000000000E+02	-2.824878E+00	-2.500867E+00	2.966250E+01
2.98000000000E+02	-2.810596E+00	-2.500598E+00	2.960000E+01
2.99000000000E+02	-2.793957E+00	-2.500928E+00	2.966250E+01
3.00000000000E+02	-2.775952E+00	-2.500977E+00	2.978750E+01
3.01000000000E+02	-2.855188E+00	-2.500793E+00	2.978750E+01
3.02000000000E+02	-2.873450E+00	-2.500977E+00	2.966250E+01
3.03000000000E+02	-2.815479E+00	-2.500598E+00	2.991250E+01
3.04000000000E+02	-2.951074E+00	-2.500977E+00	2.972500E+01
3.05000000000E+02	-2.871436E+00	-2.500806E+00	2.978750E+01
3.06000000000E+02	-2.894372E+00	-2.500842E+00	2.972500E+01
3.07000000000E+02	-2.877368E+00	-2.500684E+00	2.972500E+01
3.08000000000E+02	-2.866614E+00	-2.500891E+00	2.972500E+01
3.09000000000E+02	-2.911353E+00	-2.500793E+00	2.972500E+01
3.10000000000E+02	-2.874939E+00	-2.500830E+00	2.978750E+01
3.11000000000E+02	-2.980005E+00	-2.500708E+00	2.985000E+01
3.12000000000E+02	-2.880823E+00	-2.500830E+00	2.985000E+01
3.13000000000E+02	-2.969324E+00	-2.500745E+00	2.966250E+01
3.14000000000E+02	-2.987488E+00	-2.500684E+00	2.972500E+01
3.15000000000E+02	-2.894360E+00	-2.501038E+00	2.985000E+01
3.16000000000E+02	-2.939221E+00	-2.500732E+00	2.985000E+01
3.17000000000E+02	-2.902637E+00	-2.500842E+00	2.978750E+01
3.18000000000E+02	-2.871253E+00	-2.500708E+00	2.972500E+01
3.19000000000E+02	-2.926843E+00	-2.501025E+00	2.978750E+01
3.20000000000E+02	-2.883167E+00	-2.500940E+00	2.972500E+01
3.21000000000E+02	-2.823437E+00	-2.500940E+00	2.985000E+01
3.22000000000E+02	-2.739478E+00	-2.500561E+00	2.972500E+01
3.23000000000E+02	-2.878394E+00	-2.500757E+00	2.985000E+01
3.24000000000E+02	-2.921228E+00	-2.500635E+00	2.978750E+01
3.25000000000E+02	-2.862866E+00	-2.500867E+00	2.978750E+01
3.26000000000E+02	-2.840393E+00	-2.500769E+00	2.991250E+01
3.27000000000E+02	-2.864453E+00	-2.500891E+00	2.997500E+01
3.28000000000E+02	-2.919568E+00	-2.500659E+00	2.978750E+01
3.29000000000E+02	-2.877856E+00	-2.500708E+00	2.985000E+01
3.30000000000E+02	-2.823755E+00	-2.500916E+00	2.991250E+01
3.31000000000E+02	-2.762463E+00	-2.500818E+00	2.985000E+01
3.32000000000E+02	-2.812573E+00	-2.500757E+00	2.985000E+01
3.33000000000E+02	-2.886975E+00	-2.500793E+00	2.978750E+01
3.34000000000E+02	-2.837488E+00	-2.501038E+00	2.985000E+01
3.35000000000E+02	-2.774048E+00	-2.500903E+00	2.985000E+01
3.36000000000E+02	-2.710742E+00	-2.500793E+00	2.991250E+01
3.37000000000E+02	-2.839905E+00	-2.500806E+00	2.985000E+01
3.38000000000E+02	-2.838660E+00	-2.500818E+00	2.978750E+01
3.39000000000E+02	-2.870471E+00	-2.500696E+00	2.997500E+01
3.40000000000E+02	-2.871936E+00	-2.500708E+00	2.997500E+01
3.41000000000E+02	-2.866309E+00	-2.500830E+00	3.003750E+01
3.42000000000E+02	-2.848120E+00	-2.500867E+00	2.997500E+01
3.43000000000E+02	-2.791211E+00	-2.500671E+00	2.997500E+01
3.44000000000E+02	-2.786963E+00	-2.500940E+00	2.985000E+01
3.45000000000E+02	-2.852746E+00	-2.500757E+00	2.991250E+01
3.46000000000E+02	-2.835498E+00	-2.500769E+00	2.985000E+01
3.47000000000E+02	-2.843372E+00	-2.500879E+00	2.991250E+01
3.48000000000E+02	-2.905188E+00	-2.500928E+00	2.997500E+01
3.49000000000E+02	-2.873230E+00	-2.500635E+00	3.003750E+01
3.50000000000E+02	-2.852722E+00	-2.500684E+00	2.991250E+01
3.51000000000E+02	-2.879370E+00	-2.500793E+00	2.991250E+01
3.52000000000E+02	-2.838159E+00	-2.501221E+00	2.997500E+01
3.53000000000E+02	-2.833740E+00	-2.500769E+00	2.991250E+01
3.54000000000E+02	-2.851599E+00	-2.500806E+00	2.997500E+01
3.55000000000E+02	-2.914771E+00	-2.500732E+00	2.991250E+01
3.56000000000E+02	-2.949402E+00	-2.501099E+00	2.997500E+01
3.57000000000E+02	-2.916065E+00	-2.500647E+00	3.010000E+01
3.58000000000E+02	-2.846802E+00	-2.500708E+00	3.010000E+01
3.59000000000E+02	-2.789209E+00	-2.500708E+00	3.010000E+01
3.60000000000E+02	-2.754150E+00	-2.501074E+00	2.991250E+01
3.61000000000E+02	-2.710107E+00	-2.500806E+00	2.991250E+01
3.62000000000E+02	-2.835376E+00	-2.500781E+00	2.997500E+01
3.63000000000E+02	-2.791821E+00	-2.500806E+00	3.010000E+01
3.64000000000E+02	-2.786816E+00	-2.500732E+00	2.997500E+01
3.65000000000E+02	-2.885852E+00	-2.500793E+00	2.997500E+01
3.66000000000E+02	-2.834131E+00	-2.500769E+00	2.997500E+01
3.67000000000E+02	-2.869971E+00	-2.500928E+00	3.003750E+01
3.68000000000E+02	-2.880212E+00	-2.500745E+00	3.003750E+01
3.69000000000E+02	-2.895422E+00	-2.500659E+00	3.003750E+01
3.70000000000E+02	-2.893530E+00	-2.500732E+00	3.016250E+01
3.71000000000E+02	-2.906067E+00	-2.500793E+00	3.010000E+01
3.72000000000E+02	-2.928662E+00	-2.500769E+00	3.003750E+01
3.73000000000E+02	-2.895593E+00	-2.500879E+00	3.010000E+01
3.74000000000E+02	-2.816614E+00	-2.500574E+00	2.997500E+01
3.75000000000E+02	-2.899280E+00	-2.500964E+00	3.003750E+01
3.76000000000E+02	-2.903162E+00	-2.501062E+00	3.010000E+01
3.77000000000E+02	-2.938013E+00	-2.500623E+00	3.010000E+01
3.78000000000E+02	-2.932044E+00	-2.500964E+00	3.010000E+01
3.79000000000E+02	-2.899841E+00	-2.500696E+00	3.010000E+01
3.80000000000E+02	-2.888892E+00	-2.500684E+00	3.003750E+01
3.81000000000E+02	-2.880615E+00	-2.500757E+00	3.010000E+01
3.82000000000E+02	-2.882874E+00	-2.500891E+00	3.003750E+01
3.83000000000E+02	-2.871253E+00	-2.500842E+00	3.010000E+01
3.84000000000E+02	-2.872400E+00	-2.500842E+00	3.003750E+01
3.85000000000E+02	-2.923120E+00	-2.500635E+00	3.022500E+01
3.86000000000E+02	-2.844934E+00	-2.501184E+00	3.010000E+01
3.87000000000E+02	-2.847351E+00	-2.500696E+00	3.010000E+01
