T(Seconds)	E(V)	I(A/cm2)	Temp(C)
8.61000000000E+02	-1.769031E+00	-5.007599E-01	2.253750E+01
8.62000000000E+02	-1.772089E+00	-5.006592E-01	2.241250E+01
8.63000000000E+02	-1.774750E+00	-5.006043E-01	2.253750E+01
8.64000000000E+02	-1.786926E+00	-5.006897E-01	2.247500E+01
8.65000000000E+02	-1.782642E+00	-5.007049E-01	2.253750E+01
8.66000000000E+02	-1.775000E+00	-5.007202E-01	2.241250E+01
8.67000000000E+02	-1.773822E+00	-5.006683E-01	2.253750E+01
8.68000000000E+02	-1.783856E+00	-5.007416E-01	2.253750E+01
8.69000000000E+02	-1.789838E+00	-5.006378E-01	2.253750E+01
8.70000000000E+02	-1.784033E+00	-5.007599E-01	2.253750E+01
8.71000000000E+02	-1.784607E+00	-5.006378E-01	2.253750E+01
8.72000000000E+02	-1.784387E+00	-5.006927E-01	2.247500E+01
8.73000000000E+02	-1.774139E+00	-5.007569E-01	2.247500E+01
8.74000000000E+02	-1.771747E+00	-5.007232E-01	2.253750E+01
8.75000000000E+02	-1.770496E+00	-5.006348E-01	2.247500E+01
8.76000000000E+02	-1.772046E+00	-5.006683E-01	2.260000E+01
8.77000000000E+02	-1.770288E+00	-5.007294E-01	2.253750E+01
8.78000000000E+02	-1.769586E+00	-5.006714E-01	2.266250E+01
8.79000000000E+02	-1.766925E+00	-5.006897E-01	2.247500E+01
8.80000000000E+02	-1.788403E+00	-5.007752E-01	2.247500E+01
8.81000000000E+02	-1.809955E+00	-5.006927E-01	2.241250E+01
8.82000000000E+02	-1.797784E+00	-5.007752E-01	2.247500E+01
8.83000000000E+02	-1.785205E+00	-5.007019E-01	2.247500E+01
8.84000000000E+02	-1.783948E+00	-5.007049E-01	2.247500E+01
8.85000000000E+02	-1.781549E+00	-5.006806E-01	2.247500E+01
8.86000000000E+02	-1.778674E+00	-5.007569E-01	2.241250E+01
8.87000000000E+02	-1.775122E+00	-5.007172E-01	2.253750E+01
8.88000000000E+02	-1.792078E+00	-5.007355E-01	2.253750E+01
8.89000000000E+02	-1.796631E+00	-5.006836E-01	2.253750E+01
8.90000000000E+02	-1.794122E+00	-5.006866E-01	2.247500E+01
8.91000000000E+02	-1.792847E+00	-5.007507E-01	2.253750E+01
8.92000000000E+02	-1.790778E+00	-5.007232E-01	2.260000E+01
8.93000000000E+02	-1.788690E+00	-5.007416E-01	2.253750E+01
8.94000000000E+02	-1.788000E+00	-5.006622E-01	2.253750E+01
8.95000000000E+02	-1.789362E+00	-5.007080E-01	2.247500E+01
8.96000000000E+02	-1.788129E+00	-5.007355E-01	2.253750E+01
8.97000000000E+02	-1.782153E+00	-5.008057E-01	2.253750E+01
8.98000000000E+02	-1.769665E+00	-5.007416E-01	2.247500E+01
8.99000000000E+02	-1.769922E+00	-5.006531E-01	2.266250E+01
9.00000000000E+02	-1.769000E+00	-5.007569E-01	2.253750E+01
9.01000000000E+02	-1.770935E+00	-5.006378E-01	2.260000E+01
9.02000000000E+02	-1.774969E+00	-5.007965E-01	2.253750E+01
9.03000000000E+02	-1.774994E+00	-5.006622E-01	2.253750E+01
9.04000000000E+02	-1.770508E+00	-5.007111E-01	2.253750E+01
9.05000000000E+02	-1.760547E+00	-5.007232E-01	2.260000E+01
9.06000000000E+02	-1.776892E+00	-5.007141E-01	2.266250E+01
9.07000000000E+02	-1.785107E+00	-5.006989E-01	2.266250E+01
9.08000000000E+02	-1.784076E+00	-5.006744E-01	2.266250E+01
9.09000000000E+02	-1.781744E+00	-5.007538E-01	2.260000E+01
9.10000000000E+02	-1.778400E+00	-5.007019E-01	2.260000E+01
9.11000000000E+02	-1.775146E+00	-5.007111E-01	2.253750E+01
9.12000000000E+02	-1.773523E+00	-5.006409E-01	2.253750E+01
9.13000000000E+02	-1.769446E+00	-5.007049E-01	2.253750E+01
9.14000000000E+02	-1.766724E+00	-5.007324E-01	2.260000E+01
9.15000000000E+02	-1.767792E+00	-5.006378E-01	2.253750E+01
9.16000000000E+02	-1.766638E+00	-5.007263E-01	2.266250E+01
9.17000000000E+02	-1.763721E+00	-5.006989E-01	2.253750E+01
9.18000000000E+02	-1.794934E+00	-5.006775E-01	2.253750E+01
9.19000000000E+02	-1.804761E+00	-5.007111E-01	2.253750E+01
9.20000000000E+02	-1.793896E+00	-5.006927E-01	2.278750E+01
9.21000000000E+02	-1.791455E+00	-5.006775E-01	2.260000E+01
9.22000000000E+02	-1.788580E+00	-5.007049E-01	2.260000E+01
9.23000000000E+02	-1.794818E+00	-5.007202E-01	2.247500E+01
9.24000000000E+02	-1.791327E+00	-5.006989E-01	2.266250E+01
9.25000000000E+02	-1.787384E+00	-5.006866E-01	2.253750E+01
9.26000000000E+02	-1.782104E+00	-5.006989E-01	2.247500E+01
9.27000000000E+02	-1.775043E+00	-5.006775E-01	2.253750E+01
9.28000000000E+02	-1.772968E+00	-5.006989E-01	2.253750E+01
9.29000000000E+02	-1.769537E+00	-5.007843E-01	2.260000E+01
9.30000000000E+02	-1.767633E+00	-5.007049E-01	2.266250E+01
9.31000000000E+02	-1.768103E+00	-5.006714E-01	2.260000E+01
9.32000000000E+02	-1.766431E+00	-5.006897E-01	2.260000E+01
9.33000000000E+02	-1.766034E+00	-5.007294E-01	2.260000E+01
9.34000000000E+02	-1.764526E+00	-5.006927E-01	2.260000E+01
9.35000000000E+02	-1.759631E+00	-5.006989E-01	2.260000E+01
9.36000000000E+02	-1.757196E+00	-5.007049E-01	2.272500E+01
9.37000000000E+02	-1.757495E+00	-5.007599E-01	2.260000E+01
9.38000000000E+02	-1.758404E+00	-5.007324E-01	2.266250E+01
9.39000000000E+02	-1.761218E+00	-5.006561E-01	2.260000E+01
9.40000000000E+02	-1.766541E+00	-5.008667E-01	2.272500E+01
9.41000000000E+02	-1.777924E+00	-5.007294E-01	2.260000E+01
9.42000000000E+02	-1.764270E+00	-5.007355E-01	2.266250E+01
9.43000000000E+02	-1.754877E+00	-5.006806E-01	2.260000E+01
9.44000000000E+02	-1.751984E+00	-5.007660E-01	2.272500E+01
9.45000000000E+02	-1.749921E+00	-5.006806E-01	2.272500E+01
9.46000000000E+02	-1.746759E+00	-5.006775E-01	2.260000E+01
9.47000000000E+02	-1.745856E+00	-5.006226E-01	2.266250E+01
9.48000000000E+02	-1.745447E+00	-5.007080E-01	2.247500E+01
9.49000000000E+02	-1.745667E+00	-5.007629E-01	2.266250E+01
9.50000000000E+02	-1.743866E+00	-5.006714E-01	2.260000E+01
9.51000000000E+02	-1.755853E+00	-5.007355E-01	2.266250E+01
9.52000000000E+02	-1.757867E+00	-5.007843E-01	2.260000E+01
9.53000000000E+02	-1.756305E+00	-5.006592E-01	2.260000E+01
9.54000000000E+02	-1.757452E+00	-5.006500E-01	2.260000E+01
9.55000000000E+02	-1.757379E+00	-5.007812E-01	2.266250E+01
9.56000000000E+02	-1.756451E+00	-5.007080E-01	2.272500E+01
9.57000000000E+02	-1.771802E+00	-5.006958E-01	2.253750E+01
9.58000000000E+02	-1.800531E+00	-5.007507E-01	2.260000E+01
9.59000000000E+02	-1.788959E+00	-5.006866E-01	2.260000E+01
9.60000000000E+02	-1.783649E+00	-5.007507E-01	2.266250E+01
9.61000000000E+02	-1.780029E+00	-5.006439E-01	2.253750E+01
9.62000000000E+02	-1.779028E+00	-5.006714E-01	2.260000E+01
9.63000000000E+02	-1.777734E+00	-5.006226E-01	2.260000E+01
9.64000000000E+02	-1.776282E+00	-5.007569E-01	2.260000E+01
9.65000000000E+02	-1.776984E+00	-5.006683E-01	2.272500E+01
9.66000000000E+02	-1.776184E+00	-5.007019E-01	2.266250E+01
9.67000000000E+02	-1.769733E+00	-5.007965E-01	2.266250E+01
9.68000000000E+02	-1.758484E+00	-5.007935E-01	2.272500E+01
9.69000000000E+02	-1.753680E+00	-5.006989E-01	2.260000E+01
9.70000000000E+02	-1.770099E+00	-5.008270E-01	2.278750E+01
9.71000000000E+02	-1.791968E+00	-5.007049E-01	2.253750E+01
9.72000000000E+02	-1.789618E+00	-5.007507E-01	2.266250E+01
9.73000000000E+02	-1.788477E+00	-5.007294E-01	2.260000E+01
9.74000000000E+02	-1.786975E+00	-5.007446E-01	2.266250E+01
9.75000000000E+02	-1.786017E+00	-5.007660E-01	2.266250E+01
9.76000000000E+02	-1.785461E+00	-5.006958E-01	2.272500E+01
9.77000000000E+02	-1.779205E+00	-5.008087E-01	2.266250E+01
9.78000000000E+02	-1.764917E+00	-5.008270E-01	2.272500E+01
9.79000000000E+02	-1.757343E+00	-5.007172E-01	2.260000E+01
9.80000000000E+02	-1.758728E+00	-5.007569E-01	2.260000E+01
9.81000000000E+02	-1.765991E+00	-5.007690E-01	2.272500E+01
9.82000000000E+02	-1.767633E+00	-5.006622E-01	2.260000E+01
9.83000000000E+02	-1.778290E+00	-5.007111E-01	2.260000E+01
9.84000000000E+02	-1.785773E+00	-5.008453E-01	2.266250E+01
9.85000000000E+02	-1.780676E+00	-5.008423E-01	2.260000E+01
9.86000000000E+02	-1.776337E+00	-5.007049E-01	2.266250E+01
9.87000000000E+02	-1.777533E+00	-5.007172E-01	2.266250E+01
9.88000000000E+02	-1.775568E+00	-5.007782E-01	2.266250E+01
9.89000000000E+02	-1.776428E+00	-5.006989E-01	2.260000E+01
9.90000000000E+02	-1.778229E+00	-5.007080E-01	2.272500E+01
9.91000000000E+02	-1.777374E+00	-5.007569E-01	2.266250E+01
9.92000000000E+02	-1.770313E+00	-5.006989E-01	2.272500E+01
9.93000000000E+02	-1.767590E+00	-5.006469E-01	2.266250E+01
9.94000000000E+02	-1.766437E+00	-5.007690E-01	2.272500E+01
9.95000000000E+02	-1.764197E+00	-5.007446E-01	2.260000E+01
9.96000000000E+02	-1.755786E+00	-5.007385E-01	2.278750E+01
9.97000000000E+02	-1.754895E+00	-5.007202E-01	2.260000E+01
9.98000000000E+02	-1.756342E+00	-5.007538E-01	2.260000E+01
9.99000000000E+02	-1.758112E+00	-5.006439E-01	2.266250E+01
1.00000000000E+03	-1.759283E+00	-5.007843E-01	2.278750E+01
1.00100000000E+03	-1.755664E+00	-5.006958E-01	2.266250E+01
1.00200000000E+03	-1.755701E+00	-5.007569E-01	2.260000E+01
1.00300000000E+03	-1.755377E+00	-5.007355E-01	2.260000E+01
1.00400000000E+03	-1.740118E+00	-5.007935E-01	2.266250E+01
1.00500000000E+03	-1.737811E+00	-5.007202E-01	2.266250E+01
1.00600000000E+03	-1.735187E+00	-5.006683E-01	2.260000E+01
1.00700000000E+03	-1.734778E+00	-5.006927E-01	2.266250E+01
1.00800000000E+03	-1.737482E+00	-5.007385E-01	2.260000E+01
1.00900000000E+03	-1.740289E+00	-5.006348E-01	2.272500E+01
1.01000000000E+03	-1.744244E+00	-5.007629E-01	2.260000E+01
1.01100000000E+03	-1.760309E+00	-5.008453E-01	2.272500E+01
1.01200000000E+03	-1.760974E+00	-5.007202E-01	2.260000E+01
1.01300000000E+03	-1.776282E+00	-5.006775E-01	2.272500E+01
1.01400000000E+03	-1.793884E+00	-5.006714E-01	2.272500E+01
1.01500000000E+03	-1.788312E+00	-5.007477E-01	2.278750E+01
1.01600000000E+03	-1.783545E+00	-5.007782E-01	2.272500E+01
1.01700000000E+03	-1.781793E+00	-5.007324E-01	2.266250E+01
1.01800000000E+03	-1.776947E+00	-5.007477E-01	2.272500E+01
1.01900000000E+03	-1.775287E+00	-5.006958E-01	2.260000E+01
1.02000000000E+03	-1.778522E+00	-5.007782E-01	2.266250E+01
1.02100000000E+03	-1.779431E+00	-5.006806E-01	2.253750E+01
1.02200000000E+03	-1.767029E+00	-5.007507E-01	2.272500E+01
1.02300000000E+03	-1.767438E+00	-5.006958E-01	2.260000E+01
1.02400000000E+03	-1.766046E+00	-5.007843E-01	2.272500E+01
1.02500000000E+03	-1.766254E+00	-5.007141E-01	2.266250E+01
1.02600000000E+03	-1.756152E+00	-5.007935E-01	2.272500E+01
1.02700000000E+03	-1.748767E+00	-5.007049E-01	2.278750E+01
1.02800000000E+03	-1.746869E+00	-5.007202E-01	2.266250E+01
1.02900000000E+03	-1.743756E+00	-5.007752E-01	2.266250E+01
1.03000000000E+03	-1.740765E+00	-5.007446E-01	2.272500E+01
1.03100000000E+03	-1.740588E+00	-5.006653E-01	2.260000E+01
1.03200000000E+03	-1.746472E+00	-5.006806E-01	2.266250E+01
1.03300000000E+03	-1.764844E+00	-5.006927E-01	2.266250E+01
1.03400000000E+03	-1.764655E+00	-5.006897E-01	2.272500E+01
1.03500000000E+03	-1.761743E+00	-5.006836E-01	2.260000E+01
1.03600000000E+03	-1.761224E+00	-5.006927E-01	2.272500E+01
1.03700000000E+03	-1.751904E+00	-5.007446E-01	2.260000E+01
1.03800000000E+03	-1.749768E+00	-5.006653E-01	2.260000E+01
1.03900000000E+03	-1.751849E+00	-5.007416E-01	2.266250E+01
1.04000000000E+03	-1.752728E+00	-5.006744E-01	2.278750E+01
1.04100000000E+03	-1.748230E+00	-5.007629E-01	2.272500E+01
1.04200000000E+03	-1.745410E+00	-5.006927E-01	2.266250E+01
1.04300000000E+03	-1.745056E+00	-5.006866E-01	2.266250E+01
1.04400000000E+03	-1.745807E+00	-5.007569E-01	2.266250E+01
1.04500000000E+03	-1.745746E+00	-5.006744E-01	2.272500E+01
1.04600000000E+03	-1.744971E+00	-5.007446E-01	2.272500E+01
1.04700000000E+03	-1.744922E+00	-5.007080E-01	2.266250E+01
1.04800000000E+03	-1.742590E+00	-5.007874E-01	2.266250E+01
1.04900000000E+03	-1.738428E+00	-5.006439E-01	2.278750E+01
1.05000000000E+03	-1.752252E+00	-5.007752E-01	2.266250E+01
1.05100000000E+03	-1.748645E+00	-5.007294E-01	2.272500E+01
1.05200000000E+03	-1.744647E+00	-5.007721E-01	2.266250E+01
1.05300000000E+03	-1.741998E+00	-5.007569E-01	2.272500E+01
1.05400000000E+03	-1.736072E+00	-5.007477E-01	2.266250E+01
1.05500000000E+03	-1.733612E+00	-5.006836E-01	2.272500E+01
1.05600000000E+03	-1.734265E+00	-5.007202E-01	2.266250E+01
1.05700000000E+03	-1.735144E+00	-5.007599E-01	2.272500E+01
1.05800000000E+03	-1.737335E+00	-5.007843E-01	2.272500E+01
1.05900000000E+03	-1.737134E+00	-5.007324E-01	2.272500E+01
1.06000000000E+03	-1.738940E+00	-5.007019E-01	2.272500E+01
1.06100000000E+03	-1.750079E+00	-5.007965E-01	2.266250E+01
1.06200000000E+03	-1.749799E+00	-5.007019E-01	2.272500E+01
1.06300000000E+03	-1.750281E+00	-5.007935E-01	2.272500E+01
1.06400000000E+03	-1.750128E+00	-5.006836E-01	2.272500E+01
1.06500000000E+03	-1.747375E+00	-5.008118E-01	2.272500E+01
1.06600000000E+03	-1.745026E+00	-5.007294E-01	2.272500E+01
1.06700000000E+03	-1.736029E+00	-5.006958E-01	2.285000E+01
1.06800000000E+03	-1.729932E+00	-5.007843E-01	2.272500E+01
1.06900000000E+03	-1.731433E+00	-5.007812E-01	2.266250E+01
1.07000000000E+03	-1.733441E+00	-5.007477E-01	2.272500E+01
1.07100000000E+03	-1.772314E+00	-5.007477E-01	2.272500E+01
1.07200000000E+03	-1.774170E+00	-5.007141E-01	2.266250E+01
1.07300000000E+03	-1.772693E+00	-5.007660E-01	2.278750E+01
1.07400000000E+03	-1.771417E+00	-5.007141E-01	2.272500E+01
1.07500000000E+03	-1.766296E+00	-5.007324E-01	2.272500E+01
1.07600000000E+03	-1.769159E+00	-5.008209E-01	2.253750E+01
1.07700000000E+03	-1.774835E+00	-5.007416E-01	2.266250E+01
1.07800000000E+03	-1.766437E+00	-5.007049E-01	2.260000E+01
1.07900000000E+03	-1.763678E+00	-5.007232E-01	2.260000E+01
1.08000000000E+03	-1.751740E+00	-5.007507E-01	2.260000E+01
1.08100000000E+03	-1.744312E+00	-5.007049E-01	2.266250E+01
1.08200000000E+03	-1.742694E+00	-5.007995E-01	2.260000E+01
1.08300000000E+03	-1.739453E+00	-5.006592E-01	2.253750E+01
1.08400000000E+03	-1.738562E+00	-5.007172E-01	2.253750E+01
1.08500000000E+03	-1.738470E+00	-5.007569E-01	2.260000E+01
1.08600000000E+03	-1.739362E+00	-5.006836E-01	2.266250E+01
1.08700000000E+03	-1.737927E+00	-5.007660E-01	2.253750E+01
1.08800000000E+03	-1.735999E+00	-5.007141E-01	2.260000E+01
1.08900000000E+03	-1.741663E+00	-5.008087E-01	2.272500E+01
1.09000000000E+03	-1.740301E+00	-5.007721E-01	2.253750E+01
1.09100000000E+03	-1.738959E+00	-5.007172E-01	2.266250E+01
