T(Seconds)	E(V)	I(A/cm2)	Temp(C)
4.38500000000E+03	-2.251148E+00	-1.500635E+00	2.510000E+01
4.38600000000E+03	-2.255212E+00	-1.500793E+00	2.478750E+01
4.38700000000E+03	-2.240588E+00	-1.500598E+00	2.485000E+01
4.38800000000E+03	-2.218970E+00	-1.500946E+00	2.485000E+01
4.38900000000E+03	-2.156384E+00	-1.500842E+00	2.497500E+01
4.39000000000E+03	-2.153100E+00	-1.500726E+00	2.497500E+01
4.39100000000E+03	-2.164929E+00	-1.500983E+00	2.478750E+01
4.39200000000E+03	-2.214990E+00	-1.500751E+00	2.497500E+01
4.39300000000E+03	-2.186865E+00	-1.500836E+00	2.503750E+01
4.39400000000E+03	-2.241065E+00	-1.500714E+00	2.497500E+01
4.39500000000E+03	-2.218140E+00	-1.500665E+00	2.497500E+01
4.39600000000E+03	-2.255603E+00	-1.500873E+00	2.491250E+01
4.39700000000E+03	-2.217541E+00	-1.500781E+00	2.503750E+01
4.39800000000E+03	-2.222815E+00	-1.500940E+00	2.497500E+01
4.39900000000E+03	-2.203967E+00	-1.500891E+00	2.491250E+01
4.40000000000E+03	-2.234107E+00	-1.500684E+00	2.503750E+01
4.40100000000E+03	-2.256982E+00	-1.500928E+00	2.503750E+01
4.40200000000E+03	-2.247412E+00	-1.500720E+00	2.510000E+01
4.40300000000E+03	-2.203540E+00	-1.500781E+00	2.497500E+01
4.40400000000E+03	-2.215820E+00	-1.500714E+00	2.503750E+01
4.40500000000E+03	-2.234851E+00	-1.500800E+00	2.503750E+01
4.40600000000E+03	-2.244983E+00	-1.500775E+00	2.491250E+01
4.40700000000E+03	-2.289795E+00	-1.500793E+00	2.516250E+01
4.40800000000E+03	-2.279431E+00	-1.500922E+00	2.503750E+01
4.40900000000E+03	-2.293848E+00	-1.500769E+00	2.497500E+01
4.41000000000E+03	-2.248657E+00	-1.500781E+00	2.510000E+01
4.41100000000E+03	-2.259155E+00	-1.500787E+00	2.491250E+01
4.41200000000E+03	-2.281616E+00	-1.500854E+00	2.497500E+01
4.41300000000E+03	-2.261206E+00	-1.500653E+00	2.510000E+01
4.41400000000E+03	-2.237012E+00	-1.500861E+00	2.491250E+01
4.41500000000E+03	-2.275940E+00	-1.500830E+00	2.497500E+01
4.41600000000E+03	-2.232983E+00	-1.500745E+00	2.510000E+01
4.41700000000E+03	-2.202319E+00	-1.500696E+00	2.491250E+01
4.41800000000E+03	-2.218628E+00	-1.500995E+00	2.503750E+01
4.41900000000E+03	-2.223816E+00	-1.500684E+00	2.497500E+01
4.42000000000E+03	-2.239600E+00	-1.500989E+00	2.497500E+01
4.42100000000E+03	-2.240564E+00	-1.500745E+00	2.516250E+01
4.42200000000E+03	-2.212744E+00	-1.500726E+00	2.497500E+01
4.42300000000E+03	-2.182800E+00	-1.500861E+00	2.516250E+01
4.42400000000E+03	-2.216431E+00	-1.500867E+00	2.522500E+01
4.42500000000E+03	-2.285254E+00	-1.500940E+00	2.522500E+01
4.42600000000E+03	-2.234863E+00	-1.500684E+00	2.510000E+01
4.42700000000E+03	-2.289771E+00	-1.500641E+00	2.516250E+01
4.42800000000E+03	-2.254553E+00	-1.500934E+00	2.503750E+01
4.42900000000E+03	-2.276904E+00	-1.500781E+00	2.522500E+01
4.43000000000E+03	-2.237024E+00	-1.500757E+00	2.497500E+01
4.43100000000E+03	-2.236365E+00	-1.500861E+00	2.497500E+01
4.43200000000E+03	-2.297107E+00	-1.500781E+00	2.510000E+01
4.43300000000E+03	-2.243652E+00	-1.500653E+00	2.503750E+01
4.43400000000E+03	-2.281299E+00	-1.500763E+00	2.522500E+01
4.43500000000E+03	-2.270483E+00	-1.501056E+00	2.510000E+01
4.43600000000E+03	-2.239087E+00	-1.500623E+00	2.510000E+01
4.43700000000E+03	-2.227478E+00	-1.500934E+00	2.516250E+01
4.43800000000E+03	-2.184534E+00	-1.500800E+00	2.503750E+01
4.43900000000E+03	-2.178064E+00	-1.500824E+00	2.522500E+01
4.44000000000E+03	-2.154712E+00	-1.500635E+00	2.510000E+01
4.44100000000E+03	-2.248364E+00	-1.500854E+00	2.516250E+01
4.44200000000E+03	-2.268164E+00	-1.500702E+00	2.491250E+01
4.44300000000E+03	-2.204663E+00	-1.500970E+00	2.516250E+01
4.44400000000E+03	-2.167944E+00	-1.500775E+00	2.497500E+01
4.44500000000E+03	-2.238477E+00	-1.500739E+00	2.516250E+01
4.44600000000E+03	-2.257178E+00	-1.500616E+00	2.503750E+01
4.44700000000E+03	-2.243811E+00	-1.500763E+00	2.510000E+01
4.44800000000E+03	-2.256751E+00	-1.500861E+00	2.516250E+01
4.44900000000E+03	-2.245898E+00	-1.500824E+00	2.528750E+01
4.45000000000E+03	-2.256641E+00	-1.500659E+00	2.503750E+01
4.45100000000E+03	-2.276013E+00	-1.500800E+00	2.510000E+01
4.45200000000E+03	-2.235364E+00	-1.500763E+00	2.522500E+01
4.45300000000E+03	-2.177197E+00	-1.500696E+00	2.510000E+01
4.45400000000E+03	-2.264282E+00	-1.500842E+00	2.516250E+01
4.45500000000E+03	-2.232178E+00	-1.500635E+00	2.516250E+01
4.45600000000E+03	-2.226404E+00	-1.501038E+00	2.528750E+01
4.45700000000E+03	-2.221228E+00	-1.500800E+00	2.516250E+01
4.45800000000E+03	-2.262073E+00	-1.500873E+00	2.510000E+01
4.45900000000E+03	-2.284363E+00	-1.500708E+00	2.528750E+01
4.46000000000E+03	-2.289685E+00	-1.500726E+00	2.516250E+01
4.46100000000E+03	-2.234009E+00	-1.500909E+00	2.516250E+01
4.46200000000E+03	-2.190259E+00	-1.500818E+00	2.510000E+01
4.46300000000E+03	-2.161194E+00	-1.500653E+00	2.516250E+01
4.46400000000E+03	-2.198523E+00	-1.500964E+00	2.522500E+01
4.46500000000E+03	-2.167175E+00	-1.500739E+00	2.516250E+01
4.46600000000E+03	-2.163721E+00	-1.500684E+00	2.522500E+01
4.46700000000E+03	-2.207910E+00	-1.500867E+00	2.522500E+01
4.46800000000E+03	-2.252844E+00	-1.500854E+00	2.516250E+01
4.46900000000E+03	-2.195581E+00	-1.500793E+00	2.516250E+01
4.47000000000E+03	-2.222314E+00	-1.500757E+00	2.516250E+01
4.47100000000E+03	-2.277442E+00	-1.500916E+00	2.516250E+01
4.47200000000E+03	-2.239282E+00	-1.500671E+00	2.516250E+01
4.47300000000E+03	-2.251184E+00	-1.500812E+00	2.522500E+01
4.47400000000E+03	-2.288550E+00	-1.500879E+00	2.516250E+01
4.47500000000E+03	-2.244214E+00	-1.500568E+00	2.503750E+01
4.47600000000E+03	-2.268799E+00	-1.500861E+00	2.516250E+01
4.47700000000E+03	-2.264331E+00	-1.500787E+00	2.510000E+01
4.47800000000E+03	-2.266492E+00	-1.500989E+00	2.516250E+01
4.47900000000E+03	-2.282837E+00	-1.500696E+00	2.522500E+01
4.48000000000E+03	-2.309692E+00	-1.500696E+00	2.516250E+01
4.48100000000E+03	-2.307190E+00	-1.500732E+00	2.516250E+01
4.48200000000E+03	-2.304932E+00	-1.500946E+00	2.528750E+01
4.48300000000E+03	-2.264416E+00	-1.500928E+00	2.516250E+01
4.48400000000E+03	-2.238061E+00	-1.500757E+00	2.522500E+01
4.48500000000E+03	-2.229102E+00	-1.500763E+00	2.535000E+01
4.48600000000E+03	-2.237598E+00	-1.500769E+00	2.522500E+01
4.48700000000E+03	-2.247327E+00	-1.500586E+00	2.516250E+01
4.48800000000E+03	-2.218774E+00	-1.500970E+00	2.516250E+01
4.48900000000E+03	-2.280676E+00	-1.500574E+00	2.516250E+01
4.49000000000E+03	-2.254333E+00	-1.500909E+00	2.516250E+01
4.49100000000E+03	-2.269519E+00	-1.500690E+00	2.535000E+01
4.49200000000E+03	-2.257165E+00	-1.500745E+00	2.528750E+01
4.49300000000E+03	-2.230103E+00	-1.500946E+00	2.522500E+01
4.49400000000E+03	-2.271924E+00	-1.500787E+00	2.528750E+01
4.49500000000E+03	-2.295923E+00	-1.500781E+00	2.522500E+01
4.49600000000E+03	-2.276135E+00	-1.500873E+00	2.528750E+01
4.49700000000E+03	-2.308276E+00	-1.500525E+00	2.516250E+01
4.49800000000E+03	-2.263501E+00	-1.501135E+00	2.516250E+01
4.49900000000E+03	-2.250000E+00	-1.500763E+00	2.535000E+01
4.50000000000E+03	-2.206470E+00	-1.500739E+00	2.528750E+01
4.50100000000E+03	-2.184448E+00	-1.500787E+00	2.503750E+01
4.50200000000E+03	-2.191455E+00	-1.500867E+00	2.522500E+01
4.50300000000E+03	-2.239673E+00	-1.500836E+00	2.510000E+01
4.50400000000E+03	-2.210474E+00	-1.500806E+00	2.510000E+01
4.50500000000E+03	-2.227588E+00	-1.500983E+00	2.528750E+01
4.50600000000E+03	-2.290930E+00	-1.500708E+00	2.528750E+01
4.50700000000E+03	-2.280408E+00	-1.500848E+00	2.522500E+01
4.50800000000E+03	-2.305591E+00	-1.500806E+00	2.516250E+01
4.50900000000E+03	-2.277466E+00	-1.500665E+00	2.516250E+01
4.51000000000E+03	-2.296631E+00	-1.500659E+00	2.535000E+01
4.51100000000E+03	-2.251575E+00	-1.500922E+00	2.535000E+01
4.51200000000E+03	-2.231201E+00	-1.500916E+00	2.522500E+01
4.51300000000E+03	-2.298889E+00	-1.500720E+00	2.528750E+01
4.51400000000E+03	-2.279932E+00	-1.500757E+00	2.522500E+01
4.51500000000E+03	-2.237622E+00	-1.500714E+00	2.516250E+01
4.51600000000E+03	-2.258545E+00	-1.500671E+00	2.516250E+01
4.51700000000E+03	-2.214856E+00	-1.500763E+00	2.522500E+01
4.51800000000E+03	-2.236926E+00	-1.501032E+00	2.535000E+01
4.51900000000E+03	-2.300915E+00	-1.500702E+00	2.516250E+01
4.52000000000E+03	-2.343652E+00	-1.500653E+00	2.541250E+01
4.52100000000E+03	-2.343298E+00	-1.500690E+00	2.522500E+01
4.52200000000E+03	-2.339978E+00	-1.500659E+00	2.528750E+01
4.52300000000E+03	-2.267200E+00	-1.501172E+00	2.522500E+01
4.52400000000E+03	-2.246314E+00	-1.500726E+00	2.528750E+01
4.52500000000E+03	-2.296240E+00	-1.500702E+00	2.522500E+01
4.52600000000E+03	-2.265064E+00	-1.500775E+00	2.528750E+01
4.52700000000E+03	-2.255005E+00	-1.500830E+00	2.528750E+01
4.52800000000E+03	-2.198498E+00	-1.500800E+00	2.547500E+01
4.52900000000E+03	-2.283496E+00	-1.501032E+00	2.528750E+01
4.53000000000E+03	-2.221814E+00	-1.500909E+00	2.516250E+01
4.53100000000E+03	-2.245776E+00	-1.500861E+00	2.541250E+01
4.53200000000E+03	-2.251636E+00	-1.500684E+00	2.535000E+01
4.53300000000E+03	-2.243079E+00	-1.500861E+00	2.528750E+01
4.53400000000E+03	-2.190723E+00	-1.500970E+00	2.535000E+01
4.53500000000E+03	-2.260242E+00	-1.500800E+00	2.528750E+01
4.53600000000E+03	-2.254822E+00	-1.500775E+00	2.522500E+01
4.53700000000E+03	-2.266284E+00	-1.500763E+00	2.535000E+01
4.53800000000E+03	-2.189246E+00	-1.500763E+00	2.541250E+01
4.53900000000E+03	-2.251941E+00	-1.500885E+00	2.528750E+01
4.54000000000E+03	-2.198975E+00	-1.500751E+00	2.522500E+01
4.54100000000E+03	-2.204468E+00	-1.500861E+00	2.528750E+01
4.54200000000E+03	-2.201184E+00	-1.500775E+00	2.528750E+01
4.54300000000E+03	-2.168945E+00	-1.500751E+00	2.541250E+01
4.54400000000E+03	-2.188501E+00	-1.500653E+00	2.535000E+01
4.54500000000E+03	-2.267212E+00	-1.500836E+00	2.528750E+01
4.54600000000E+03	-2.295532E+00	-1.500580E+00	2.528750E+01
4.54700000000E+03	-2.252173E+00	-1.500940E+00	2.528750E+01
4.54800000000E+03	-2.253479E+00	-1.501013E+00	2.535000E+01
4.54900000000E+03	-2.264709E+00	-1.500842E+00	2.541250E+01
4.55000000000E+03	-2.210803E+00	-1.500781E+00	2.535000E+01
4.55100000000E+03	-2.214758E+00	-1.500818E+00	2.535000E+01
4.55200000000E+03	-2.167859E+00	-1.500793E+00	2.522500E+01
4.55300000000E+03	-2.238379E+00	-1.500842E+00	2.522500E+01
4.55400000000E+03	-2.250891E+00	-1.500732E+00	2.541250E+01
4.55500000000E+03	-2.200183E+00	-1.500641E+00	2.528750E+01
4.55600000000E+03	-2.176440E+00	-1.500867E+00	2.535000E+01
4.55700000000E+03	-2.253162E+00	-1.501080E+00	2.528750E+01
4.55800000000E+03	-2.195374E+00	-1.500763E+00	2.541250E+01
4.55900000000E+03	-2.247375E+00	-1.500586E+00	2.553750E+01
4.56000000000E+03	-2.298572E+00	-1.500879E+00	2.541250E+01
4.56100000000E+03	-2.213611E+00	-1.500714E+00	2.535000E+01
4.56200000000E+03	-2.247400E+00	-1.500873E+00	2.522500E+01
4.56300000000E+03	-2.262341E+00	-1.500677E+00	2.541250E+01
4.56400000000E+03	-2.266064E+00	-1.500745E+00	2.535000E+01
4.56500000000E+03	-2.242236E+00	-1.500775E+00	2.535000E+01
4.56600000000E+03	-2.249671E+00	-1.500861E+00	2.528750E+01
4.56700000000E+03	-2.248779E+00	-1.500861E+00	2.528750E+01
4.56800000000E+03	-2.275452E+00	-1.500854E+00	2.535000E+01
4.56900000000E+03	-2.249561E+00	-1.500580E+00	2.528750E+01
4.57000000000E+03	-2.220300E+00	-1.500781E+00	2.535000E+01
4.57100000000E+03	-2.205579E+00	-1.500983E+00	2.535000E+01
4.57200000000E+03	-2.250940E+00	-1.500891E+00	2.553750E+01
4.57300000000E+03	-2.298523E+00	-1.500641E+00	2.547500E+01
4.57400000000E+03	-2.233289E+00	-1.501007E+00	2.522500E+01
4.57500000000E+03	-2.295972E+00	-1.500787E+00	2.541250E+01
4.57600000000E+03	-2.273474E+00	-1.500671E+00	2.535000E+01
4.57700000000E+03	-2.199548E+00	-1.500848E+00	2.535000E+01
4.57800000000E+03	-2.195557E+00	-1.500745E+00	2.528750E+01
4.57900000000E+03	-2.304407E+00	-1.500854E+00	2.547500E+01
4.58000000000E+03	-2.257385E+00	-1.500922E+00	2.535000E+01
4.58100000000E+03	-2.206238E+00	-1.500635E+00	2.528750E+01
4.58200000000E+03	-2.166919E+00	-1.500885E+00	2.547500E+01
4.58300000000E+03	-2.187817E+00	-1.500629E+00	2.535000E+01
4.58400000000E+03	-2.227698E+00	-1.500909E+00	2.535000E+01
4.58500000000E+03	-2.239758E+00	-1.500635E+00	2.547500E+01
4.58600000000E+03	-2.284168E+00	-1.500873E+00	2.528750E+01
4.58700000000E+03	-2.278516E+00	-1.500647E+00	2.553750E+01
4.58800000000E+03	-2.277686E+00	-1.500824E+00	2.541250E+01
4.58900000000E+03	-2.287817E+00	-1.500775E+00	2.560000E+01
4.59000000000E+03	-2.249023E+00	-1.500757E+00	2.535000E+01
4.59100000000E+03	-2.290112E+00	-1.500635E+00	2.541250E+01
4.59200000000E+03	-2.257727E+00	-1.501038E+00	2.541250E+01
4.59300000000E+03	-2.262512E+00	-1.500653E+00	2.541250E+01
4.59400000000E+03	-2.294397E+00	-1.500958E+00	2.541250E+01
4.59500000000E+03	-2.255566E+00	-1.500793E+00	2.566250E+01
4.59600000000E+03	-2.231177E+00	-1.500934E+00	2.541250E+01
4.59700000000E+03	-2.256250E+00	-1.500739E+00	2.553750E+01
4.59800000000E+03	-2.239905E+00	-1.500940E+00	2.541250E+01
4.59900000000E+03	-2.211475E+00	-1.500720E+00	2.535000E+01
4.60000000000E+03	-2.169995E+00	-1.500928E+00	2.541250E+01
4.60100000000E+03	-2.163660E+00	-1.500769E+00	2.553750E+01
4.60200000000E+03	-2.157092E+00	-1.500824E+00	2.535000E+01
4.60300000000E+03	-2.166345E+00	-1.500964E+00	2.541250E+01
4.60400000000E+03	-2.194324E+00	-1.500775E+00	2.541250E+01
4.60500000000E+03	-2.240015E+00	-1.500800E+00	2.566250E+01
4.60600000000E+03	-2.234485E+00	-1.500793E+00	2.553750E+01
4.60700000000E+03	-2.188269E+00	-1.500928E+00	2.541250E+01
4.60800000000E+03	-2.217505E+00	-1.500897E+00	2.541250E+01
4.60900000000E+03	-2.236560E+00	-1.500641E+00	2.541250E+01
4.61000000000E+03	-2.272266E+00	-1.500909E+00	2.560000E+01
4.61100000000E+03	-2.221558E+00	-1.500708E+00	2.553750E+01
4.61200000000E+03	-2.191308E+00	-1.500781E+00	2.560000E+01
4.61300000000E+03	-2.229614E+00	-1.500793E+00	2.547500E+01
4.61400000000E+03	-2.204150E+00	-1.500806E+00	2.535000E+01
4.61500000000E+03	-2.202625E+00	-1.501001E+00	2.547500E+01
4.61600000000E+03	-2.167517E+00	-1.500684E+00	2.547500E+01
4.61700000000E+03	-2.228882E+00	-1.500830E+00	2.541250E+01
4.61800000000E+03	-2.248767E+00	-1.500830E+00	2.535000E+01
4.61900000000E+03	-2.228723E+00	-1.500751E+00	2.553750E+01
4.62000000000E+03	-2.187341E+00	-1.500629E+00	2.547500E+01
4.62100000000E+03	-2.212830E+00	-1.500909E+00	2.553750E+01
4.62200000000E+03	-2.273840E+00	-1.500793E+00	2.541250E+01
4.62300000000E+03	-2.215051E+00	-1.500836E+00	2.547500E+01
4.62400000000E+03	-2.160193E+00	-1.500726E+00	2.560000E+01
4.62500000000E+03	-2.164282E+00	-1.500653E+00	2.547500E+01
4.62600000000E+03	-2.177856E+00	-1.501056E+00	2.541250E+01
4.62700000000E+03	-2.224622E+00	-1.500720E+00	2.560000E+01
4.62800000000E+03	-2.276721E+00	-1.500702E+00	2.547500E+01
4.62900000000E+03	-2.256482E+00	-1.500995E+00	2.541250E+01
4.63000000000E+03	-2.240393E+00	-1.500665E+00	2.535000E+01
4.63100000000E+03	-2.229370E+00	-1.500842E+00	2.560000E+01
4.63200000000E+03	-2.175989E+00	-1.500708E+00	2.560000E+01
4.63300000000E+03	-2.169727E+00	-1.500867E+00	2.547500E+01
4.63400000000E+03	-2.161999E+00	-1.500726E+00	2.541250E+01
4.63500000000E+03	-2.284119E+00	-1.500800E+00	2.547500E+01
4.63600000000E+03	-2.207898E+00	-1.500793E+00	2.553750E+01
4.63700000000E+03	-2.217822E+00	-1.500757E+00	2.547500E+01
4.63800000000E+03	-2.311389E+00	-1.500763E+00	2.566250E+01
4.63900000000E+03	-2.300354E+00	-1.500543E+00	2.560000E+01
4.64000000000E+03	-2.248645E+00	-1.500977E+00	2.547500E+01
4.64100000000E+03	-2.267993E+00	-1.501013E+00	2.547500E+01
4.64200000000E+03	-2.256970E+00	-1.500751E+00	2.541250E+01
4.64300000000E+03	-2.277673E+00	-1.500659E+00	2.560000E+01
4.64400000000E+03	-2.226160E+00	-1.500769E+00	2.560000E+01
4.64500000000E+03	-2.235266E+00	-1.500970E+00	2.541250E+01
4.64600000000E+03	-2.278552E+00	-1.500696E+00	2.560000E+01
4.64700000000E+03	-2.292651E+00	-1.500922E+00	2.553750E+01
4.64800000000E+03	-2.239941E+00	-1.500531E+00	2.560000E+01
4.64900000000E+03	-2.263831E+00	-1.501056E+00	2.547500E+01
4.65000000000E+03	-2.250427E+00	-1.500861E+00	2.560000E+01
4.65100000000E+03	-2.249805E+00	-1.500787E+00	2.547500E+01
4.65200000000E+03	-2.176502E+00	-1.500732E+00	2.553750E+01
4.65300000000E+03	-2.297229E+00	-1.500781E+00	2.547500E+01
4.65400000000E+03	-2.314905E+00	-1.500940E+00	2.560000E+01
4.65500000000E+03	-2.252856E+00	-1.500476E+00	2.553750E+01
4.65600000000E+03	-2.209155E+00	-1.501068E+00	2.553750E+01
4.65700000000E+03	-2.195984E+00	-1.500818E+00	2.560000E+01
4.65800000000E+03	-2.225379E+00	-1.500916E+00	2.553750E+01
4.65900000000E+03	-2.268115E+00	-1.500543E+00	2.553750E+01
4.66000000000E+03	-2.273804E+00	-1.501038E+00	2.560000E+01
4.66100000000E+03	-2.301978E+00	-1.500616E+00	2.566250E+01
4.66200000000E+03	-2.197376E+00	-1.501013E+00	2.566250E+01
4.66300000000E+03	-2.165417E+00	-1.500659E+00	2.560000E+01
4.66400000000E+03	-2.233667E+00	-1.500787E+00	2.560000E+01
4.66500000000E+03	-2.297302E+00	-1.500824E+00	2.553750E+01
4.66600000000E+03	-2.264294E+00	-1.500702E+00	2.553750E+01
4.66700000000E+03	-2.286755E+00	-1.500726E+00	2.566250E+01
4.66800000000E+03	-2.255371E+00	-1.500775E+00	2.572500E+01
4.66900000000E+03	-2.239697E+00	-1.500879E+00	2.560000E+01
4.67000000000E+03	-2.222620E+00	-1.500677E+00	2.547500E+01
4.67100000000E+03	-2.182068E+00	-1.500677E+00	2.553750E+01
4.67200000000E+03	-2.267371E+00	-1.500854E+00	2.566250E+01
4.67300000000E+03	-2.237720E+00	-1.500623E+00	2.547500E+01
4.67400000000E+03	-2.291480E+00	-1.500824E+00	2.560000E+01
4.67500000000E+03	-2.288696E+00	-1.500714E+00	2.566250E+01
4.67600000000E+03	-2.240332E+00	-1.500964E+00	2.578750E+01
4.67700000000E+03	-2.293725E+00	-1.500616E+00	2.572500E+01
4.67800000000E+03	-2.249036E+00	-1.500830E+00	2.585000E+01
4.67900000000E+03	-2.293323E+00	-1.500952E+00	2.566250E+01
4.68000000000E+03	-2.271338E+00	-1.500714E+00	2.585000E+01
4.68100000000E+03	-2.280493E+00	-1.500677E+00	2.591250E+01
4.68200000000E+03	-2.299402E+00	-1.500867E+00	2.578750E+01
4.68300000000E+03	-2.289673E+00	-1.500604E+00	2.578750E+01
4.68400000000E+03	-2.310266E+00	-1.500848E+00	2.572500E+01
4.68500000000E+03	-2.298181E+00	-1.500879E+00	2.578750E+01
4.68600000000E+03	-2.278039E+00	-1.500726E+00	2.572500E+01
4.68700000000E+03	-2.254504E+00	-1.500677E+00	2.566250E+01
4.68800000000E+03	-2.323718E+00	-1.500885E+00	2.591250E+01
4.68900000000E+03	-2.278088E+00	-1.500885E+00	2.566250E+01
4.69000000000E+03	-2.299878E+00	-1.500604E+00	2.566250E+01
4.69100000000E+03	-2.303272E+00	-1.500812E+00	2.572500E+01
