T(Seconds)	E(V)	I(A/cm2)	Temp(C)
9.74500000000E+03	-2.452808E+00	-2.298987E+00	3.091250E+01
9.74600000000E+03	-2.413367E+00	-2.188562E+00	3.097500E+01
9.74700000000E+03	-2.409936E+00	-2.256860E+00	3.085000E+01
9.74800000000E+03	-2.344971E+00	-2.250903E+00	3.103750E+01
9.74900000000E+03	-2.343298E+00	-2.251489E+00	3.097500E+01
9.75000000000E+03	-2.355469E+00	-2.278174E+00	3.091250E+01
9.75100000000E+03	-2.408337E+00	-2.273718E+00	3.091250E+01
9.75200000000E+03	-2.395569E+00	-2.236255E+00	3.091250E+01
9.75300000000E+03	-2.424670E+00	-2.297620E+00	3.097500E+01
9.75400000000E+03	-2.382605E+00	-2.226672E+00	3.091250E+01
9.75500000000E+03	-2.431751E+00	-2.228613E+00	3.097500E+01
9.75600000000E+03	-2.402527E+00	-2.233020E+00	3.097500E+01
9.75700000000E+03	-2.408630E+00	-2.260974E+00	3.072500E+01
9.75800000000E+03	-2.410645E+00	-2.228748E+00	3.091250E+01
9.75900000000E+03	-2.403650E+00	-2.300098E+00	3.085000E+01
9.76000000000E+03	-2.415430E+00	-2.319043E+00	3.110000E+01
9.76100000000E+03	-2.382422E+00	-2.458264E+00	3.091250E+01
9.76200000000E+03	-2.416443E+00	-2.346924E+00	3.085000E+01
9.76300000000E+03	-2.374622E+00	-2.388525E+00	3.091250E+01
9.76400000000E+03	-2.413940E+00	-2.376697E+00	3.091250E+01
9.76500000000E+03	-2.405554E+00	-2.386658E+00	3.085000E+01
9.76600000000E+03	-2.415759E+00	-2.356201E+00	3.103750E+01
9.76700000000E+03	-2.404346E+00	-2.357227E+00	3.091250E+01
9.76800000000E+03	-2.410376E+00	-2.336707E+00	3.085000E+01
9.76900000000E+03	-2.376990E+00	-2.290564E+00	3.097500E+01
9.77000000000E+03	-2.332678E+00	-2.349060E+00	3.103750E+01
9.77100000000E+03	-2.407214E+00	-2.338721E+00	3.091250E+01
9.77200000000E+03	-2.394958E+00	-2.344629E+00	3.091250E+01
9.77300000000E+03	-2.381629E+00	-2.317188E+00	3.091250E+01
9.77400000000E+03	-2.402197E+00	-2.261865E+00	3.091250E+01
9.77500000000E+03	-2.417798E+00	-2.319568E+00	3.091250E+01
9.77600000000E+03	-2.402307E+00	-2.282703E+00	3.097500E+01
9.77700000000E+03	-2.397790E+00	-2.274304E+00	3.085000E+01
9.77800000000E+03	-2.389307E+00	-2.259729E+00	3.097500E+01
9.77900000000E+03	-2.359656E+00	-2.247119E+00	3.085000E+01
9.78000000000E+03	-2.418140E+00	-2.208642E+00	3.085000E+01
9.78100000000E+03	-2.376025E+00	-2.202942E+00	3.091250E+01
9.78200000000E+03	-2.414185E+00	-2.277844E+00	3.097500E+01
9.78300000000E+03	-2.407605E+00	-2.261878E+00	3.103750E+01
9.78400000000E+03	-2.430286E+00	-2.254443E+00	3.091250E+01
9.78500000000E+03	-2.403625E+00	-2.208728E+00	3.091250E+01
9.78600000000E+03	-2.402173E+00	-2.214490E+00	3.091250E+01
9.78700000000E+03	-2.378564E+00	-2.220459E+00	3.091250E+01
9.78800000000E+03	-2.443384E+00	-2.238818E+00	3.085000E+01
9.78900000000E+03	-2.430810E+00	-2.220911E+00	3.091250E+01
9.79000000000E+03	-2.391492E+00	-2.220801E+00	3.091250E+01
9.79100000000E+03	-2.417468E+00	-2.214587E+00	3.103750E+01
9.79200000000E+03	-2.390637E+00	-2.174902E+00	3.091250E+01
9.79300000000E+03	-2.425598E+00	-2.246545E+00	3.097500E+01
9.79400000000E+03	-2.423242E+00	-2.259119E+00	3.110000E+01
9.79500000000E+03	-2.422925E+00	-2.192981E+00	3.091250E+01
9.79600000000E+03	-2.412927E+00	-2.204749E+00	3.085000E+01
9.79700000000E+03	-2.393225E+00	-2.206982E+00	3.091250E+01
9.79800000000E+03	-2.433801E+00	-2.253747E+00	3.085000E+01
9.79900000000E+03	-2.410498E+00	-2.223877E+00	3.085000E+01
9.80000000000E+03	-2.426904E+00	-2.193457E+00	3.085000E+01
9.80100000000E+03	-2.427673E+00	-2.261658E+00	3.078750E+01
9.80200000000E+03	-2.425122E+00	-2.245837E+00	3.085000E+01
9.80300000000E+03	-2.406213E+00	-2.217151E+00	3.085000E+01
9.80400000000E+03	-2.392224E+00	-2.235144E+00	3.097500E+01
9.80500000000E+03	-2.387219E+00	-2.194348E+00	3.085000E+01
9.80600000000E+03	-2.423596E+00	-2.182861E+00	3.072500E+01
9.80700000000E+03	-2.431006E+00	-2.305896E+00	3.091250E+01
9.80800000000E+03	-2.419373E+00	-2.242566E+00	3.097500E+01
9.80900000000E+03	-2.385193E+00	-2.187317E+00	3.091250E+01
9.81000000000E+03	-2.423511E+00	-2.212427E+00	3.103750E+01
9.81100000000E+03	-2.396765E+00	-2.252051E+00	3.085000E+01
9.81200000000E+03	-2.385034E+00	-2.220532E+00	3.091250E+01
9.81300000000E+03	-2.388513E+00	-2.214966E+00	3.091250E+01
9.81400000000E+03	-2.400440E+00	-2.262000E+00	3.097500E+01
9.81500000000E+03	-2.389197E+00	-2.318103E+00	3.103750E+01
9.81600000000E+03	-2.394812E+00	-2.351367E+00	3.085000E+01
9.81700000000E+03	-2.407532E+00	-2.324219E+00	3.091250E+01
9.81800000000E+03	-2.403137E+00	-2.404944E+00	3.078750E+01
9.81900000000E+03	-2.374402E+00	-2.323755E+00	3.091250E+01
9.82000000000E+03	-2.397302E+00	-2.340112E+00	3.085000E+01
9.82100000000E+03	-2.391931E+00	-2.335803E+00	3.085000E+01
9.82200000000E+03	-2.403210E+00	-2.336816E+00	3.103750E+01
9.82300000000E+03	-2.399377E+00	-2.315662E+00	3.091250E+01
9.82400000000E+03	-2.415674E+00	-2.345911E+00	3.091250E+01
9.82500000000E+03	-2.375806E+00	-2.244214E+00	3.091250E+01
9.82600000000E+03	-2.442810E+00	-2.364563E+00	3.085000E+01
9.82700000000E+03	-2.411340E+00	-2.320251E+00	3.085000E+01
9.82800000000E+03	-2.410449E+00	-2.303748E+00	3.072500E+01
9.82900000000E+03	-2.380469E+00	-2.237158E+00	3.085000E+01
9.83000000000E+03	-2.380444E+00	-2.269275E+00	3.091250E+01
9.83100000000E+03	-2.386255E+00	-2.284534E+00	3.091250E+01
9.83200000000E+03	-2.384070E+00	-2.288367E+00	3.078750E+01
9.83300000000E+03	-2.374951E+00	-2.263416E+00	3.085000E+01
9.83400000000E+03	-2.400671E+00	-2.274707E+00	3.085000E+01
9.83500000000E+03	-2.312390E+00	-2.193176E+00	3.091250E+01
9.83600000000E+03	-2.349109E+00	-2.191150E+00	3.097500E+01
9.83700000000E+03	-2.346777E+00	-2.209253E+00	3.103750E+01
9.83800000000E+03	-2.393604E+00	-2.239099E+00	3.078750E+01
9.83900000000E+03	-2.398706E+00	-2.235034E+00	3.085000E+01
9.84000000000E+03	-2.401453E+00	-2.367163E+00	3.110000E+01
9.84100000000E+03	-2.403113E+00	-2.412561E+00	3.085000E+01
9.84200000000E+03	-2.389612E+00	-2.359033E+00	3.091250E+01
9.84300000000E+03	-2.398474E+00	-2.362854E+00	3.097500E+01
9.84400000000E+03	-2.373816E+00	-2.319897E+00	3.091250E+01
9.84500000000E+03	-2.380029E+00	-2.313086E+00	3.097500E+01
9.84600000000E+03	-2.384326E+00	-2.253442E+00	3.097500E+01
9.84700000000E+03	-2.362891E+00	-2.318024E+00	3.091250E+01
9.84800000000E+03	-2.360571E+00	-2.323682E+00	3.091250E+01
9.84900000000E+03	-2.336841E+00	-2.354895E+00	3.097500E+01
9.85000000000E+03	-2.318347E+00	-2.272461E+00	3.097500E+01
9.85100000000E+03	-2.365930E+00	-2.320154E+00	3.103750E+01
9.85200000000E+03	-2.355493E+00	-2.327271E+00	3.091250E+01
9.85300000000E+03	-2.374622E+00	-2.230615E+00	3.072500E+01
9.85400000000E+03	-2.341174E+00	-2.256177E+00	3.097500E+01
9.85500000000E+03	-2.412195E+00	-2.290710E+00	3.091250E+01
9.85600000000E+03	-2.344995E+00	-2.216028E+00	3.097500E+01
9.85700000000E+03	-2.414099E+00	-2.253808E+00	3.091250E+01
9.85800000000E+03	-2.352307E+00	-2.202051E+00	3.091250E+01
9.85900000000E+03	-2.338001E+00	-2.233948E+00	3.097500E+01
9.86000000000E+03	-2.368665E+00	-2.322559E+00	3.097500E+01
9.86100000000E+03	-2.369958E+00	-2.291358E+00	3.091250E+01
9.86200000000E+03	-2.408655E+00	-2.302417E+00	3.091250E+01
9.86300000000E+03	-2.356238E+00	-2.269311E+00	3.103750E+01
9.86400000000E+03	-2.399243E+00	-2.295996E+00	3.078750E+01
9.86500000000E+03	-2.330847E+00	-2.232898E+00	3.085000E+01
9.86600000000E+03	-2.336035E+00	-2.286731E+00	3.097500E+01
9.86700000000E+03	-2.331531E+00	-2.247717E+00	3.097500E+01
9.86800000000E+03	-2.299402E+00	-2.219324E+00	3.085000E+01
9.86900000000E+03	-2.371936E+00	-2.221252E+00	3.103750E+01
9.87000000000E+03	-2.354529E+00	-2.235095E+00	3.085000E+01
9.87100000000E+03	-2.368103E+00	-2.255713E+00	3.085000E+01
9.87200000000E+03	-2.397046E+00	-2.319788E+00	3.091250E+01
9.87300000000E+03	-2.378296E+00	-2.314783E+00	3.085000E+01
9.87400000000E+03	-2.381897E+00	-2.275256E+00	3.097500E+01
9.87500000000E+03	-2.342383E+00	-2.293164E+00	3.085000E+01
9.87600000000E+03	-2.371240E+00	-2.273584E+00	3.091250E+01
9.87700000000E+03	-2.354626E+00	-2.314172E+00	3.085000E+01
9.87800000000E+03	-2.371069E+00	-2.282861E+00	3.103750E+01
9.87900000000E+03	-2.397876E+00	-2.324512E+00	3.103750E+01
9.88000000000E+03	-2.390967E+00	-2.291577E+00	3.085000E+01
9.88100000000E+03	-2.399414E+00	-2.341296E+00	3.091250E+01
9.88200000000E+03	-2.361719E+00	-2.323633E+00	3.085000E+01
9.88300000000E+03	-2.353772E+00	-2.278625E+00	3.103750E+01
9.88400000000E+03	-2.393237E+00	-2.350220E+00	3.085000E+01
9.88500000000E+03	-2.420703E+00	-2.346619E+00	3.078750E+01
9.88600000000E+03	-2.415308E+00	-2.310803E+00	3.085000E+01
9.88700000000E+03	-2.375110E+00	-2.317566E+00	3.085000E+01
9.88800000000E+03	-2.339221E+00	-2.273962E+00	3.097500E+01
9.88900000000E+03	-2.338220E+00	-2.313342E+00	3.072500E+01
9.89000000000E+03	-2.327539E+00	-2.270410E+00	3.085000E+01
9.89100000000E+03	-2.354358E+00	-2.307873E+00	3.085000E+01
9.89200000000E+03	-2.335657E+00	-2.283679E+00	3.097500E+01
9.89300000000E+03	-2.294946E+00	-2.269067E+00	3.085000E+01
9.89400000000E+03	-2.301086E+00	-2.213208E+00	3.085000E+01
9.89500000000E+03	-2.316711E+00	-2.173059E+00	3.103750E+01
9.89600000000E+03	-2.298694E+00	-2.233423E+00	3.085000E+01
9.89700000000E+03	-2.320850E+00	-2.209082E+00	3.103750E+01
9.89800000000E+03	-2.366626E+00	-2.203564E+00	3.085000E+01
9.89900000000E+03	-2.336169E+00	-2.241907E+00	3.091250E+01
9.90000000000E+03	-2.323218E+00	-2.202466E+00	3.091250E+01
9.90100000000E+03	-2.334204E+00	-2.206641E+00	3.097500E+01
9.90200000000E+03	-2.329651E+00	-2.247583E+00	3.097500E+01
9.90300000000E+03	-2.364307E+00	-2.257739E+00	3.097500E+01
9.90400000000E+03	-2.365222E+00	-2.211926E+00	3.078750E+01
9.90500000000E+03	-2.347644E+00	-2.234912E+00	3.085000E+01
9.90600000000E+03	-2.354272E+00	-2.211902E+00	3.078750E+01
9.90700000000E+03	-2.372302E+00	-2.223181E+00	3.091250E+01
9.90800000000E+03	-2.361194E+00	-2.180042E+00	3.085000E+01
9.90900000000E+03	-2.407605E+00	-2.247192E+00	3.085000E+01
9.91000000000E+03	-2.324170E+00	-2.160999E+00	3.085000E+01
9.91100000000E+03	-2.379749E+00	-2.223608E+00	3.078750E+01
9.91200000000E+03	-2.381055E+00	-2.207727E+00	3.097500E+01
9.91300000000E+03	-2.339563E+00	-2.270984E+00	3.078750E+01
9.91400000000E+03	-2.341724E+00	-2.326416E+00	3.085000E+01
9.91500000000E+03	-2.271484E+00	-2.217114E+00	3.091250E+01
9.91600000000E+03	-2.286475E+00	-2.244885E+00	3.085000E+01
9.91700000000E+03	-2.336890E+00	-2.281018E+00	3.078750E+01
9.91800000000E+03	-2.343152E+00	-2.285767E+00	3.085000E+01
9.91900000000E+03	-2.294739E+00	-2.309277E+00	3.085000E+01
9.92000000000E+03	-2.318323E+00	-2.217847E+00	3.091250E+01
9.92100000000E+03	-2.348718E+00	-2.284021E+00	3.091250E+01
9.92200000000E+03	-2.307007E+00	-2.219214E+00	3.103750E+01
9.92300000000E+03	-2.307129E+00	-2.216809E+00	3.085000E+01
9.92400000000E+03	-2.249609E+00	-2.106909E+00	3.078750E+01
9.92500000000E+03	-2.362500E+00	-2.194251E+00	3.091250E+01
9.92600000000E+03	-2.330225E+00	-2.289075E+00	3.078750E+01
9.92700000000E+03	-2.368567E+00	-2.266846E+00	3.085000E+01
9.92800000000E+03	-2.344763E+00	-2.279956E+00	3.091250E+01
9.92900000000E+03	-2.351770E+00	-2.217590E+00	3.078750E+01
9.93000000000E+03	-2.354065E+00	-2.214099E+00	3.091250E+01
9.93100000000E+03	-2.340942E+00	-2.224463E+00	3.085000E+01
9.93200000000E+03	-2.311291E+00	-2.157764E+00	3.097500E+01
9.93300000000E+03	-2.324768E+00	-2.208777E+00	3.085000E+01
9.93400000000E+03	-2.293542E+00	-2.254529E+00	3.078750E+01
9.93500000000E+03	-2.358435E+00	-2.312012E+00	3.078750E+01
9.93600000000E+03	-2.370972E+00	-2.192090E+00	3.078750E+01
9.93700000000E+03	-2.347339E+00	-2.284326E+00	3.078750E+01
9.93800000000E+03	-2.388306E+00	-2.248840E+00	3.097500E+01
9.93900000000E+03	-2.356042E+00	-2.213757E+00	3.085000E+01
9.94000000000E+03	-2.377124E+00	-2.247754E+00	3.078750E+01
9.94100000000E+03	-2.346924E+00	-2.259876E+00	3.085000E+01
9.94200000000E+03	-2.338684E+00	-2.239111E+00	3.085000E+01
9.94300000000E+03	-2.299963E+00	-2.240027E+00	3.091250E+01
9.94400000000E+03	-2.345874E+00	-2.229626E+00	3.085000E+01
9.94500000000E+03	-2.334277E+00	-2.230920E+00	3.078750E+01
9.94600000000E+03	-2.328284E+00	-2.220874E+00	3.085000E+01
9.94700000000E+03	-2.343567E+00	-2.261169E+00	3.103750E+01
9.94800000000E+03	-2.323230E+00	-2.274524E+00	3.085000E+01
9.94900000000E+03	-2.242981E+00	-2.276221E+00	3.097500E+01
9.95000000000E+03	-2.313293E+00	-2.329041E+00	3.078750E+01
9.95100000000E+03	-2.330933E+00	-2.313391E+00	3.097500E+01
9.95200000000E+03	-2.330811E+00	-2.294446E+00	3.097500E+01
9.95300000000E+03	-2.249768E+00	-2.264966E+00	3.091250E+01
9.95400000000E+03	-2.274292E+00	-2.214441E+00	3.078750E+01
9.95500000000E+03	-2.291394E+00	-2.241467E+00	3.091250E+01
9.95600000000E+03	-2.312354E+00	-2.290356E+00	3.078750E+01
9.95700000000E+03	-2.295081E+00	-2.192725E+00	3.091250E+01
9.95800000000E+03	-2.368738E+00	-2.329187E+00	3.085000E+01
9.95900000000E+03	-2.322363E+00	-2.253357E+00	3.078750E+01
9.96000000000E+03	-2.328479E+00	-2.283984E+00	3.078750E+01
9.96100000000E+03	-2.324707E+00	-2.259583E+00	3.085000E+01
9.96200000000E+03	-2.295642E+00	-2.233789E+00	3.078750E+01
9.96300000000E+03	-2.389941E+00	-2.300867E+00	3.085000E+01
9.96400000000E+03	-2.372144E+00	-2.282446E+00	3.078750E+01
9.96500000000E+03	-2.368677E+00	-2.281738E+00	3.091250E+01
9.96600000000E+03	-2.327258E+00	-2.199890E+00	3.078750E+01
9.96700000000E+03	-2.333032E+00	-2.279480E+00	3.097500E+01
9.96800000000E+03	-2.336768E+00	-2.292786E+00	3.085000E+01
9.96900000000E+03	-2.347168E+00	-2.349573E+00	3.097500E+01
9.97000000000E+03	-2.326318E+00	-2.276038E+00	3.091250E+01
9.97100000000E+03	-2.282800E+00	-2.273706E+00	3.097500E+01
9.97200000000E+03	-2.285144E+00	-2.282727E+00	3.091250E+01
9.97300000000E+03	-2.319421E+00	-2.232751E+00	3.097500E+01
9.97400000000E+03	-2.283374E+00	-2.224548E+00	3.078750E+01
9.97500000000E+03	-2.325696E+00	-2.161279E+00	3.103750E+01
9.97600000000E+03	-2.363000E+00	-2.173913E+00	3.085000E+01
9.97700000000E+03	-2.362073E+00	-2.264941E+00	3.097500E+01
9.97800000000E+03	-2.361645E+00	-2.234546E+00	3.097500E+01
9.97900000000E+03	-2.349084E+00	-2.210779E+00	3.097500E+01
9.98000000000E+03	-2.337512E+00	-2.198437E+00	3.097500E+01
9.98100000000E+03	-2.362329E+00	-2.162280E+00	3.103750E+01
9.98200000000E+03	-2.345605E+00	-2.194556E+00	3.110000E+01
9.98300000000E+03	-2.383801E+00	-2.217517E+00	3.091250E+01
9.98400000000E+03	-2.396570E+00	-2.248901E+00	3.103750E+01
9.98500000000E+03	-2.373206E+00	-2.181934E+00	3.085000E+01
9.98600000000E+03	-2.369873E+00	-2.215295E+00	3.091250E+01
9.98700000000E+03	-2.304797E+00	-2.242969E+00	3.097500E+01
9.98800000000E+03	-2.331262E+00	-2.268384E+00	3.091250E+01
9.98900000000E+03	-2.291431E+00	-2.275269E+00	3.072500E+01
9.99000000000E+03	-2.335181E+00	-2.279212E+00	3.116250E+01
9.99100000000E+03	-2.332800E+00	-2.303210E+00	3.085000E+01
9.99200000000E+03	-2.300342E+00	-2.214905E+00	3.085000E+01
9.99300000000E+03	-2.337244E+00	-2.286536E+00	3.078750E+01
9.99400000000E+03	-2.341077E+00	-2.315234E+00	3.091250E+01
9.99500000000E+03	-2.344580E+00	-2.277210E+00	3.085000E+01
9.99600000000E+03	-2.340625E+00	-2.272986E+00	3.085000E+01
9.99700000000E+03	-2.368249E+00	-2.262244E+00	3.103750E+01
9.99800000000E+03	-2.364783E+00	-2.263867E+00	3.091250E+01
9.99900000000E+03	-2.344214E+00	-2.221350E+00	3.072500E+01
1.00000000000E+04	-2.367639E+00	-2.273865E+00	3.103750E+01
1.00010000000E+04	-2.352930E+00	-2.248474E+00	3.078750E+01
1.00020000000E+04	-2.339795E+00	-2.259888E+00	3.078750E+01
1.00030000000E+04	-2.338086E+00	-2.251123E+00	3.091250E+01
1.00040000000E+04	-2.324500E+00	-2.252881E+00	3.078750E+01
1.00050000000E+04	-2.321350E+00	-2.206177E+00	3.085000E+01
1.00060000000E+04	-2.320459E+00	-2.241687E+00	3.085000E+01
1.00070000000E+04	-2.286157E+00	-2.235388E+00	3.085000E+01
1.00080000000E+04	-2.303076E+00	-2.217065E+00	3.103750E+01
1.00090000000E+04	-2.325183E+00	-2.145996E+00	3.085000E+01
1.00100000000E+04	-2.343225E+00	-2.192481E+00	3.097500E+01
1.00110000000E+04	-2.308460E+00	-2.140112E+00	3.103750E+01
1.00120000000E+04	-2.344031E+00	-2.227661E+00	3.091250E+01
1.00130000000E+04	-2.354651E+00	-2.207910E+00	3.103750E+01
1.00140000000E+04	-2.415894E+00	-2.226770E+00	3.078750E+01
1.00150000000E+04	-2.355127E+00	-2.205493E+00	3.085000E+01
1.00160000000E+04	-2.359302E+00	-2.268005E+00	3.097500E+01
1.00170000000E+04	-2.350830E+00	-2.293445E+00	3.085000E+01
1.00180000000E+04	-2.378296E+00	-2.252478E+00	3.078750E+01
1.00190000000E+04	-2.329614E+00	-2.312549E+00	3.091250E+01
1.00200000000E+04	-2.323523E+00	-2.242700E+00	3.091250E+01
1.00210000000E+04	-2.317749E+00	-2.228906E+00	3.091250E+01
1.00220000000E+04	-2.380481E+00	-2.272388E+00	3.091250E+01
1.00230000000E+04	-2.375732E+00	-2.284314E+00	3.097500E+01
1.00240000000E+04	-2.337598E+00	-2.225427E+00	3.091250E+01
1.00250000000E+04	-2.349646E+00	-2.303333E+00	3.097500E+01
1.00260000000E+04	-2.351892E+00	-2.245459E+00	3.085000E+01
1.00270000000E+04	-2.332666E+00	-2.236084E+00	3.078750E+01
1.00280000000E+04	-2.306677E+00	-2.177710E+00	3.097500E+01
1.00290000000E+04	-2.327148E+00	-2.229724E+00	3.091250E+01
1.00300000000E+04	-2.384692E+00	-2.239050E+00	3.097500E+01
1.00310000000E+04	-2.393311E+00	-2.274780E+00	3.085000E+01
1.00320000000E+04	-2.370715E+00	-2.228650E+00	3.085000E+01
1.00330000000E+04	-2.389734E+00	-2.252625E+00	3.103750E+01
1.00340000000E+04	-2.409936E+00	-2.275403E+00	3.078750E+01
1.00350000000E+04	-2.384888E+00	-2.237927E+00	3.091250E+01
1.00360000000E+04	-2.366113E+00	-2.242651E+00	3.085000E+01
1.00370000000E+04	-2.332861E+00	-2.236804E+00	3.078750E+01
1.00380000000E+04	-2.368689E+00	-2.248706E+00	3.097500E+01
1.00390000000E+04	-2.371021E+00	-2.235205E+00	3.091250E+01
1.00400000000E+04	-2.395459E+00	-2.227637E+00	3.078750E+01
1.00410000000E+04	-2.379272E+00	-2.240491E+00	3.091250E+01
1.00420000000E+04	-2.345239E+00	-2.244544E+00	3.097500E+01
1.00430000000E+04	-2.356140E+00	-2.273840E+00	3.085000E+01
1.00440000000E+04	-2.350574E+00	-2.275659E+00	3.103750E+01
1.00450000000E+04	-2.345703E+00	-2.222974E+00	3.097500E+01
1.00460000000E+04	-2.344690E+00	-2.222864E+00	3.103750E+01
1.00470000000E+04	-2.373376E+00	-2.294299E+00	3.091250E+01
1.00480000000E+04	-2.327625E+00	-2.299426E+00	3.085000E+01
1.00490000000E+04	-2.355713E+00	-2.250415E+00	3.091250E+01
1.00500000000E+04	-2.360864E+00	-2.220935E+00	3.103750E+01
1.00510000000E+04	-2.386047E+00	-2.262146E+00	3.072500E+01
1.00520000000E+04	-2.375635E+00	-2.211560E+00	3.097500E+01
1.00530000000E+04	-2.338001E+00	-2.252502E+00	3.091250E+01
1.00540000000E+04	-2.308508E+00	-2.239172E+00	3.097500E+01
1.00550000000E+04	-2.291223E+00	-2.181274E+00	3.097500E+01
1.00560000000E+04	-2.329749E+00	-2.178565E+00	3.097500E+01
1.00570000000E+04	-2.327502E+00	-2.152380E+00	3.097500E+01
1.00580000000E+04	-2.331409E+00	-2.150024E+00	3.085000E+01
1.00590000000E+04	-2.343164E+00	-2.154077E+00	3.097500E+01
1.00600000000E+04	-2.326062E+00	-2.166785E+00	3.091250E+01
1.00610000000E+04	-2.304981E+00	-2.143164E+00	3.116250E+01
1.00620000000E+04	-2.302344E+00	-2.203418E+00	3.085000E+01
1.00630000000E+04	-2.327209E+00	-2.267456E+00	3.085000E+01
1.00640000000E+04	-2.307605E+00	-2.245190E+00	3.091250E+01
1.00650000000E+04	-2.286353E+00	-2.273645E+00	3.097500E+01
1.00660000000E+04	-2.351721E+00	-2.264868E+00	3.085000E+01
1.00670000000E+04	-2.305920E+00	-2.331714E+00	3.091250E+01
1.00680000000E+04	-2.316223E+00	-2.289441E+00	3.097500E+01
1.00690000000E+04	-2.298608E+00	-2.310266E+00	3.091250E+01
1.00700000000E+04	-2.240735E+00	-2.213184E+00	3.097500E+01
1.00710000000E+04	-2.338953E+00	-2.314893E+00	3.085000E+01
1.00720000000E+04	-2.301575E+00	-2.247510E+00	3.103750E+01
1.00730000000E+04	-2.305335E+00	-2.152991E+00	3.110000E+01
1.00740000000E+04	-2.254797E+00	-2.169714E+00	3.110000E+01
1.00750000000E+04	-2.306958E+00	-2.235315E+00	3.128750E+01
1.00760000000E+04	-2.322742E+00	-2.246619E+00	3.122500E+01
1.00770000000E+04	-2.342261E+00	-2.264001E+00	3.128750E+01
1.00780000000E+04	-2.343042E+00	-2.185352E+00	3.122500E+01
1.00790000000E+04	-2.329382E+00	-2.254333E+00	3.122500E+01
1.00800000000E+04	-2.301465E+00	-2.238538E+00	3.135000E+01
1.00810000000E+04	-2.317481E+00	-2.214636E+00	3.135000E+01
1.00820000000E+04	-2.325757E+00	-2.228381E+00	3.128750E+01
1.00830000000E+04	-2.345666E+00	-2.181531E+00	3.128750E+01
1.00840000000E+04	-2.353479E+00	-2.220972E+00	3.128750E+01
1.00850000000E+04	-2.353833E+00	-2.172192E+00	3.135000E+01
1.00860000000E+04	-2.348767E+00	-2.230945E+00	3.141250E+01
1.00870000000E+04	-2.347168E+00	-2.167456E+00	3.135000E+01
1.00880000000E+04	-2.364331E+00	-2.221753E+00	3.122500E+01
1.00890000000E+04	-2.263013E+00	-2.181909E+00	3.141250E+01
1.00900000000E+04	-2.279175E+00	-2.221301E+00	3.122500E+01
1.00910000000E+04	-2.301416E+00	-2.221924E+00	3.135000E+01
