T(Seconds)	E(V)	I(A/cm2)	Temp(C)
8.00300000000E+03	-2.556860E+00	-2.510705E+00	2.935000E+01
8.00400000000E+03	-2.543481E+00	-2.500659E+00	2.941250E+01
8.00500000000E+03	-2.498987E+00	-2.500781E+00	2.941250E+01
8.00600000000E+03	-2.480127E+00	-2.500671E+00	2.922500E+01
8.00700000000E+03	-2.529456E+00	-2.495715E+00	2.953750E+01
8.00800000000E+03	-2.480005E+00	-2.505542E+00	2.935000E+01
8.00900000000E+03	-2.523132E+00	-2.501074E+00	2.953750E+01
8.01000000000E+03	-2.537073E+00	-2.500195E+00	2.960000E+01
8.01100000000E+03	-2.490649E+00	-2.501270E+00	2.947500E+01
8.01200000000E+03	-2.520520E+00	-2.495935E+00	2.941250E+01
8.01300000000E+03	-2.532251E+00	-2.505994E+00	2.960000E+01
8.01400000000E+03	-2.500696E+00	-2.500806E+00	2.941250E+01
8.01500000000E+03	-2.489465E+00	-2.500537E+00	2.953750E+01
8.01600000000E+03	-2.546106E+00	-2.500879E+00	2.947500E+01
8.01700000000E+03	-2.513611E+00	-2.500757E+00	2.953750E+01
8.01800000000E+03	-2.419250E+00	-2.500464E+00	2.966250E+01
8.01900000000E+03	-2.479748E+00	-2.500842E+00	2.960000E+01
8.02000000000E+03	-2.457617E+00	-2.500806E+00	2.953750E+01
8.02100000000E+03	-2.409997E+00	-2.476941E+00	2.960000E+01
8.02200000000E+03	-2.516553E+00	-2.525122E+00	2.941250E+01
8.02300000000E+03	-2.506787E+00	-2.482385E+00	2.941250E+01
8.02400000000E+03	-2.507446E+00	-2.519055E+00	2.966250E+01
8.02500000000E+03	-2.484460E+00	-2.499451E+00	2.960000E+01
8.02600000000E+03	-2.500073E+00	-2.496789E+00	2.960000E+01
8.02700000000E+03	-2.522302E+00	-2.506201E+00	2.966250E+01
8.02800000000E+03	-2.536780E+00	-2.500171E+00	2.953750E+01
8.02900000000E+03	-2.526843E+00	-2.501343E+00	2.960000E+01
8.03000000000E+03	-2.538672E+00	-2.500854E+00	2.960000E+01
8.03100000000E+03	-2.531494E+00	-2.500732E+00	2.953750E+01
8.03200000000E+03	-2.526306E+00	-2.497107E+00	2.966250E+01
8.03300000000E+03	-2.522095E+00	-2.504749E+00	2.953750E+01
8.03400000000E+03	-2.491858E+00	-2.500671E+00	2.972500E+01
8.03500000000E+03	-2.433447E+00	-2.500671E+00	2.960000E+01
8.03600000000E+03	-2.475781E+00	-2.500952E+00	2.953750E+01
8.03700000000E+03	-2.500452E+00	-2.500879E+00	2.966250E+01
8.03800000000E+03	-2.509644E+00	-2.500232E+00	2.960000E+01
8.03900000000E+03	-2.507275E+00	-2.501050E+00	2.947500E+01
8.04000000000E+03	-2.471216E+00	-2.500916E+00	2.953750E+01
8.04100000000E+03	-2.512073E+00	-2.500806E+00	2.953750E+01
8.04200000000E+03	-2.502808E+00	-2.500537E+00	2.972500E+01
8.04300000000E+03	-2.527368E+00	-2.501025E+00	2.953750E+01
8.04400000000E+03	-2.441724E+00	-2.500586E+00	2.941250E+01
8.04500000000E+03	-2.497058E+00	-2.500830E+00	2.953750E+01
8.04600000000E+03	-2.521106E+00	-2.500708E+00	2.960000E+01
8.04700000000E+03	-2.506629E+00	-2.500134E+00	2.953750E+01
8.04800000000E+03	-2.480823E+00	-2.501270E+00	2.972500E+01
8.04900000000E+03	-2.473816E+00	-2.501111E+00	2.947500E+01
8.05000000000E+03	-2.550720E+00	-2.500525E+00	2.947500E+01
8.05100000000E+03	-2.526367E+00	-2.500647E+00	2.966250E+01
8.05200000000E+03	-2.506665E+00	-2.501111E+00	2.960000E+01
8.05300000000E+03	-2.527954E+00	-2.500684E+00	2.966250E+01
8.05400000000E+03	-2.532324E+00	-2.500879E+00	2.941250E+01
8.05500000000E+03	-2.473718E+00	-2.491016E+00	2.960000E+01
8.05600000000E+03	-2.471375E+00	-2.510791E+00	2.953750E+01
8.05700000000E+03	-2.470972E+00	-2.500427E+00	2.953750E+01
8.05800000000E+03	-2.480676E+00	-2.501038E+00	2.953750E+01
8.05900000000E+03	-2.464014E+00	-2.452368E+00	2.960000E+01
8.06000000000E+03	-2.474426E+00	-2.539929E+00	2.966250E+01
8.06100000000E+03	-2.501477E+00	-2.509998E+00	2.966250E+01
8.06200000000E+03	-2.469934E+00	-2.500329E+00	2.947500E+01
8.06300000000E+03	-2.509534E+00	-2.501355E+00	2.960000E+01
8.06400000000E+03	-2.557544E+00	-2.500574E+00	2.966250E+01
8.06500000000E+03	-2.509473E+00	-2.501367E+00	2.960000E+01
8.06600000000E+03	-2.495068E+00	-2.500574E+00	2.953750E+01
8.06700000000E+03	-2.504578E+00	-2.500574E+00	2.953750E+01
8.06800000000E+03	-2.433582E+00	-2.500842E+00	2.953750E+01
8.06900000000E+03	-2.511182E+00	-2.500916E+00	2.960000E+01
8.07000000000E+03	-2.532776E+00	-2.500720E+00	2.960000E+01
8.07100000000E+03	-2.467932E+00	-2.499536E+00	2.966250E+01
8.07200000000E+03	-2.485852E+00	-2.502209E+00	2.947500E+01
8.07300000000E+03	-2.525220E+00	-2.498926E+00	2.953750E+01
8.07400000000E+03	-2.522742E+00	-2.502844E+00	2.947500E+01
8.07500000000E+03	-2.545483E+00	-2.499146E+00	2.953750E+01
8.07600000000E+03	-2.537964E+00	-2.502295E+00	2.960000E+01
8.07700000000E+03	-2.513318E+00	-2.500183E+00	2.947500E+01
8.07800000000E+03	-2.557678E+00	-2.501025E+00	2.953750E+01
8.07900000000E+03	-2.477368E+00	-2.497498E+00	2.960000E+01
8.08000000000E+03	-2.511243E+00	-2.504346E+00	2.953750E+01
8.08100000000E+03	-2.521326E+00	-2.476111E+00	2.960000E+01
8.08200000000E+03	-2.536792E+00	-2.525684E+00	2.966250E+01
8.08300000000E+03	-2.489770E+00	-2.500671E+00	2.947500E+01
8.08400000000E+03	-2.506165E+00	-2.500854E+00	2.972500E+01
8.08500000000E+03	-2.441162E+00	-2.500696E+00	2.953750E+01
8.08600000000E+03	-2.458765E+00	-2.500525E+00	2.966250E+01
8.08700000000E+03	-2.468689E+00	-2.500903E+00	2.960000E+01
8.08800000000E+03	-2.457654E+00	-2.501038E+00	2.947500E+01
8.08900000000E+03	-2.490381E+00	-2.500574E+00	2.972500E+01
8.09000000000E+03	-2.509692E+00	-2.500671E+00	2.953750E+01
8.09100000000E+03	-2.505005E+00	-2.500732E+00	2.960000E+01
8.09200000000E+03	-2.509009E+00	-2.500635E+00	2.953750E+01
8.09300000000E+03	-2.553308E+00	-2.500867E+00	2.960000E+01
8.09400000000E+03	-2.487476E+00	-2.500745E+00	2.947500E+01
8.09500000000E+03	-2.547949E+00	-2.498157E+00	2.966250E+01
8.09600000000E+03	-2.557959E+00	-2.502661E+00	2.947500E+01
8.09700000000E+03	-2.490247E+00	-2.490076E+00	2.941250E+01
8.09800000000E+03	-2.543957E+00	-2.508252E+00	2.947500E+01
8.09900000000E+03	-2.430029E+00	-2.504822E+00	2.941250E+01
8.10000000000E+03	-2.575098E+00	-2.500903E+00	2.960000E+01
8.10100000000E+03	-2.495435E+00	-2.500781E+00	2.953750E+01
8.10200000000E+03	-2.567566E+00	-2.500745E+00	2.947500E+01
8.10300000000E+03	-2.540601E+00	-2.500793E+00	2.960000E+01
8.10400000000E+03	-2.517188E+00	-2.500366E+00	2.947500E+01
8.10500000000E+03	-2.525977E+00	-2.500940E+00	2.960000E+01
8.10600000000E+03	-2.493982E+00	-2.500659E+00	2.960000E+01
8.10700000000E+03	-2.501904E+00	-2.499451E+00	2.947500E+01
8.10800000000E+03	-2.504199E+00	-2.502319E+00	2.947500E+01
8.10900000000E+03	-2.497998E+00	-2.500830E+00	2.935000E+01
8.11000000000E+03	-2.452173E+00	-2.500146E+00	2.947500E+01
8.11100000000E+03	-2.490466E+00	-2.500818E+00	2.953750E+01
8.11200000000E+03	-2.494104E+00	-2.453601E+00	2.953750E+01
8.11300000000E+03	-2.507678E+00	-2.502820E+00	2.953750E+01
8.11400000000E+03	-2.511243E+00	-2.503101E+00	2.972500E+01
8.11500000000E+03	-2.525916E+00	-2.525867E+00	2.947500E+01
8.11600000000E+03	-2.527954E+00	-2.514636E+00	2.953750E+01
8.11700000000E+03	-2.473999E+00	-2.505469E+00	2.953750E+01
8.11800000000E+03	-2.464551E+00	-2.500842E+00	2.947500E+01
8.11900000000E+03	-2.489600E+00	-2.500623E+00	2.953750E+01
8.12000000000E+03	-2.491553E+00	-2.500549E+00	2.953750E+01
8.12100000000E+03	-2.508838E+00	-2.501099E+00	2.953750E+01
8.12200000000E+03	-2.475342E+00	-2.500610E+00	2.947500E+01
8.12300000000E+03	-2.515808E+00	-2.500952E+00	2.953750E+01
8.12400000000E+03	-2.506397E+00	-2.500916E+00	2.947500E+01
8.12500000000E+03	-2.459338E+00	-2.495740E+00	2.966250E+01
8.12600000000E+03	-2.523291E+00	-2.505664E+00	2.966250E+01
8.12700000000E+03	-2.471753E+00	-2.500745E+00	2.953750E+01
8.12800000000E+03	-2.511255E+00	-2.500720E+00	2.966250E+01
8.12900000000E+03	-2.570703E+00	-2.500745E+00	2.960000E+01
8.13000000000E+03	-2.572437E+00	-2.499609E+00	2.978750E+01
8.13100000000E+03	-2.584558E+00	-2.502161E+00	2.953750E+01
8.13200000000E+03	-2.585510E+00	-2.497681E+00	2.972500E+01
8.13300000000E+03	-2.622913E+00	-2.503211E+00	2.960000E+01
8.13400000000E+03	-2.545434E+00	-2.500037E+00	2.960000E+01
8.13500000000E+03	-2.606494E+00	-2.499756E+00	2.960000E+01
8.13600000000E+03	-2.593250E+00	-2.502991E+00	2.953750E+01
8.13700000000E+03	-2.583045E+00	-2.481592E+00	2.972500E+01
8.13800000000E+03	-2.564929E+00	-2.519153E+00	2.960000E+01
8.13900000000E+03	-2.528528E+00	-2.501148E+00	2.960000E+01
8.14000000000E+03	-2.563086E+00	-2.497144E+00	2.960000E+01
8.14100000000E+03	-2.521167E+00	-2.485730E+00	2.960000E+01
8.14200000000E+03	-2.582874E+00	-2.465417E+00	2.953750E+01
8.14300000000E+03	-2.556909E+00	-2.483557E+00	2.953750E+01
8.14400000000E+03	-2.547485E+00	-2.572778E+00	2.960000E+01
8.14500000000E+03	-2.466125E+00	-2.501318E+00	2.953750E+01
8.14600000000E+03	-2.430066E+00	-2.500696E+00	2.960000E+01
8.14700000000E+03	-2.495276E+00	-2.500623E+00	2.953750E+01
8.14800000000E+03	-2.538257E+00	-2.501099E+00	2.960000E+01
8.14900000000E+03	-2.468567E+00	-2.500623E+00	2.972500E+01
8.15000000000E+03	-2.458740E+00	-2.500525E+00	2.953750E+01
8.15100000000E+03	-2.459607E+00	-2.500928E+00	2.966250E+01
8.15200000000E+03	-2.484704E+00	-2.500720E+00	2.947500E+01
8.15300000000E+03	-2.402881E+00	-2.500745E+00	2.960000E+01
8.15400000000E+03	-2.495557E+00	-2.500647E+00	2.972500E+01
8.15500000000E+03	-2.452881E+00	-2.500745E+00	2.966250E+01
8.15600000000E+03	-2.501428E+00	-2.500720E+00	2.960000E+01
8.15700000000E+03	-2.483325E+00	-2.500879E+00	2.960000E+01
8.15800000000E+03	-2.507263E+00	-2.500623E+00	2.966250E+01
8.15900000000E+03	-2.487671E+00	-2.500427E+00	2.966250E+01
8.16000000000E+03	-2.490649E+00	-2.491736E+00	2.966250E+01
8.16100000000E+03	-2.492407E+00	-2.509595E+00	2.953750E+01
8.16200000000E+03	-2.539673E+00	-2.501404E+00	2.972500E+01
8.16300000000E+03	-2.556628E+00	-2.492505E+00	2.972500E+01
8.16400000000E+03	-2.565173E+00	-2.508887E+00	2.978750E+01
8.16500000000E+03	-2.545996E+00	-2.491272E+00	2.972500E+01
8.16600000000E+03	-2.545471E+00	-2.485718E+00	2.960000E+01
8.16700000000E+03	-2.595691E+00	-2.444006E+00	2.960000E+01
8.16800000000E+03	-2.629627E+00	-2.507312E+00	2.960000E+01
8.16900000000E+03	-2.543579E+00	-2.493469E+00	2.972500E+01
8.17000000000E+03	-2.605457E+00	-2.453857E+00	2.972500E+01
8.17100000000E+03	-2.599756E+00	-2.527930E+00	2.966250E+01
8.17200000000E+03	-2.576331E+00	-2.468994E+00	2.966250E+01
8.17300000000E+03	-2.558740E+00	-2.457849E+00	2.972500E+01
8.17400000000E+03	-2.601257E+00	-2.523059E+00	2.972500E+01
8.17500000000E+03	-2.564465E+00	-2.533545E+00	2.960000E+01
8.17600000000E+03	-2.553540E+00	-2.536292E+00	2.960000E+01
8.17700000000E+03	-2.540295E+00	-2.495080E+00	2.978750E+01
8.17800000000E+03	-2.530273E+00	-2.493921E+00	2.966250E+01
8.17900000000E+03	-2.531433E+00	-2.480567E+00	2.972500E+01
8.18000000000E+03	-2.560413E+00	-2.546399E+00	2.960000E+01
8.18100000000E+03	-2.525269E+00	-2.497058E+00	2.978750E+01
8.18200000000E+03	-2.519324E+00	-2.568225E+00	2.972500E+01
8.18300000000E+03	-2.543067E+00	-2.510425E+00	2.978750E+01
8.18400000000E+03	-2.507935E+00	-2.500745E+00	2.972500E+01
8.18500000000E+03	-2.518396E+00	-2.500659E+00	2.966250E+01
8.18600000000E+03	-2.551379E+00	-2.500122E+00	2.972500E+01
8.18700000000E+03	-2.541223E+00	-2.495532E+00	2.966250E+01
8.18800000000E+03	-2.573926E+00	-2.506836E+00	2.966250E+01
8.18900000000E+03	-2.552515E+00	-2.500793E+00	2.972500E+01
8.19000000000E+03	-2.547143E+00	-2.495605E+00	2.966250E+01
8.19100000000E+03	-2.508838E+00	-2.473401E+00	2.966250E+01
8.19200000000E+03	-2.476990E+00	-2.498206E+00	2.960000E+01
8.19300000000E+03	-2.476917E+00	-2.476208E+00	2.978750E+01
8.19400000000E+03	-2.471423E+00	-2.479956E+00	2.966250E+01
8.19500000000E+03	-2.493469E+00	-2.486438E+00	2.960000E+01
8.19600000000E+03	-2.507959E+00	-2.487732E+00	2.966250E+01
8.19700000000E+03	-2.487170E+00	-2.497021E+00	2.966250E+01
8.19800000000E+03	-2.500830E+00	-2.507165E+00	2.966250E+01
8.19900000000E+03	-2.487146E+00	-2.595581E+00	2.978750E+01
8.20000000000E+03	-2.499072E+00	-2.511719E+00	2.978750E+01
8.20100000000E+03	-2.475659E+00	-2.467102E+00	2.966250E+01
8.20200000000E+03	-2.526416E+00	-2.535510E+00	2.978750E+01
8.20300000000E+03	-2.466748E+00	-2.500647E+00	2.978750E+01
8.20400000000E+03	-2.537512E+00	-2.500745E+00	2.966250E+01
8.20500000000E+03	-2.550330E+00	-2.500769E+00	2.972500E+01
8.20600000000E+03	-2.524902E+00	-2.500806E+00	2.960000E+01
8.20700000000E+03	-2.518396E+00	-2.501001E+00	2.991250E+01
8.20800000000E+03	-2.504761E+00	-2.501013E+00	2.966250E+01
8.20900000000E+03	-2.483411E+00	-2.500610E+00	2.972500E+01
8.21000000000E+03	-2.446838E+00	-2.500867E+00	2.972500E+01
8.21100000000E+03	-2.485010E+00	-2.496350E+00	2.972500E+01
8.21200000000E+03	-2.510156E+00	-2.485559E+00	2.985000E+01
8.21300000000E+03	-2.563782E+00	-2.519788E+00	2.972500E+01
8.21400000000E+03	-2.530982E+00	-2.501331E+00	2.985000E+01
8.21500000000E+03	-2.523438E+00	-2.463684E+00	2.978750E+01
8.21600000000E+03	-2.573535E+00	-2.518506E+00	2.972500E+01
8.21700000000E+03	-2.555737E+00	-2.520691E+00	2.972500E+01
8.21800000000E+03	-2.418567E+00	-2.500671E+00	2.991250E+01
8.21900000000E+03	-2.537671E+00	-2.498437E+00	2.985000E+01
8.22000000000E+03	-2.454968E+00	-2.503479E+00	2.966250E+01
8.22100000000E+03	-2.488171E+00	-2.500696E+00	2.960000E+01
8.22200000000E+03	-2.466870E+00	-2.500708E+00	2.985000E+01
8.22300000000E+03	-2.491272E+00	-2.500598E+00	2.978750E+01
8.22400000000E+03	-2.493958E+00	-2.501013E+00	2.972500E+01
8.22500000000E+03	-2.432166E+00	-2.500879E+00	2.985000E+01
8.22600000000E+03	-2.565173E+00	-2.500317E+00	2.972500E+01
8.22700000000E+03	-2.498865E+00	-2.501221E+00	2.985000E+01
8.22800000000E+03	-2.437280E+00	-2.500708E+00	2.972500E+01
8.22900000000E+03	-2.510083E+00	-2.500635E+00	2.985000E+01
8.23000000000E+03	-2.500122E+00	-2.500818E+00	2.991250E+01
8.23100000000E+03	-2.517017E+00	-2.500745E+00	2.985000E+01
8.23200000000E+03	-2.500000E+00	-2.500928E+00	2.985000E+01
8.23300000000E+03	-2.506299E+00	-2.500525E+00	2.978750E+01
8.23400000000E+03	-2.531299E+00	-2.500464E+00	2.991250E+01
8.23500000000E+03	-2.534607E+00	-2.498498E+00	2.985000E+01
8.23600000000E+03	-2.467248E+00	-2.503564E+00	2.985000E+01
8.23700000000E+03	-2.552502E+00	-2.500549E+00	2.978750E+01
8.23800000000E+03	-2.564868E+00	-2.500757E+00	2.985000E+01
8.23900000000E+03	-2.556274E+00	-2.485388E+00	2.972500E+01
8.24000000000E+03	-2.524024E+00	-2.514184E+00	2.985000E+01
8.24100000000E+03	-2.482275E+00	-2.502759E+00	2.978750E+01
8.24200000000E+03	-2.509363E+00	-2.500623E+00	2.991250E+01
8.24300000000E+03	-2.569922E+00	-2.501111E+00	2.985000E+01
8.24400000000E+03	-2.539258E+00	-2.500867E+00	2.978750E+01
8.24500000000E+03	-2.510364E+00	-2.499707E+00	2.985000E+01
8.24600000000E+03	-2.546582E+00	-2.501855E+00	2.978750E+01
8.24700000000E+03	-2.537500E+00	-2.500610E+00	2.985000E+01
8.24800000000E+03	-2.537952E+00	-2.499463E+00	2.985000E+01
8.24900000000E+03	-2.522131E+00	-2.502270E+00	2.991250E+01
8.25000000000E+03	-2.471716E+00	-2.499829E+00	2.997500E+01
8.25100000000E+03	-2.461328E+00	-2.501819E+00	2.972500E+01
8.25200000000E+03	-2.506531E+00	-2.496314E+00	3.003750E+01
8.25300000000E+03	-2.528039E+00	-2.505579E+00	2.997500E+01
8.25400000000E+03	-2.516309E+00	-2.500268E+00	2.991250E+01
8.25500000000E+03	-2.532141E+00	-2.500879E+00	2.991250E+01
8.25600000000E+03	-2.522803E+00	-2.501001E+00	3.003750E+01
8.25700000000E+03	-2.542981E+00	-2.500647E+00	2.985000E+01
8.25800000000E+03	-2.450818E+00	-2.500732E+00	2.978750E+01
8.25900000000E+03	-2.495886E+00	-2.499561E+00	2.991250E+01
8.26000000000E+03	-2.526306E+00	-2.501245E+00	2.991250E+01
8.26100000000E+03	-2.474487E+00	-2.501550E+00	2.997500E+01
8.26200000000E+03	-2.497314E+00	-2.492468E+00	2.997500E+01
8.26300000000E+03	-2.505115E+00	-2.509326E+00	3.003750E+01
8.26400000000E+03	-2.441797E+00	-2.500671E+00	2.991250E+01
8.26500000000E+03	-2.407300E+00	-2.500916E+00	2.997500E+01
8.26600000000E+03	-2.530469E+00	-2.500488E+00	3.003750E+01
8.26700000000E+03	-2.511670E+00	-2.501111E+00	2.997500E+01
8.26800000000E+03	-2.515173E+00	-2.500549E+00	2.997500E+01
8.26900000000E+03	-2.527515E+00	-2.500830E+00	2.985000E+01
8.27000000000E+03	-2.516492E+00	-2.500635E+00	2.985000E+01
8.27100000000E+03	-2.527832E+00	-2.500610E+00	2.985000E+01
8.27200000000E+03	-2.532825E+00	-2.500769E+00	2.985000E+01
8.27300000000E+03	-2.562622E+00	-2.500403E+00	2.985000E+01
8.27400000000E+03	-2.505872E+00	-2.501245E+00	3.003750E+01
8.27500000000E+03	-2.462146E+00	-2.500525E+00	3.016250E+01
8.27600000000E+03	-2.527893E+00	-2.500598E+00	3.010000E+01
8.27700000000E+03	-2.538806E+00	-2.500720E+00	3.003750E+01
8.27800000000E+03	-2.528198E+00	-2.501099E+00	3.010000E+01
8.27900000000E+03	-2.504736E+00	-2.483105E+00	2.997500E+01
8.28000000000E+03	-2.484888E+00	-2.516980E+00	3.016250E+01
8.28100000000E+03	-2.502307E+00	-2.502490E+00	3.010000E+01
8.28200000000E+03	-2.528748E+00	-2.500830E+00	3.003750E+01
8.28300000000E+03	-2.445947E+00	-2.500671E+00	3.010000E+01
8.28400000000E+03	-2.482556E+00	-2.499097E+00	3.003750E+01
8.28500000000E+03	-2.519751E+00	-2.502417E+00	3.016250E+01
8.28600000000E+03	-2.497485E+00	-2.500537E+00	3.016250E+01
8.28700000000E+03	-2.481421E+00	-2.500720E+00	3.003750E+01
8.28800000000E+03	-2.498730E+00	-2.474475E+00	3.003750E+01
8.28900000000E+03	-2.509570E+00	-2.527210E+00	2.991250E+01
8.29000000000E+03	-2.448291E+00	-2.500561E+00	3.022500E+01
8.29100000000E+03	-2.514807E+00	-2.501086E+00	3.003750E+01
